filename,n_blocks,cache_hits
GEN_DEDUP_355,10,2
GEN_DEDUP_156,10,2
GEN_DEDUP_294,10,1
GEN_DEDUP_340,10,0
GEN_DEDUP_259,10,2
GEN_DEDUP_350,10,0
GEN_DEDUP_242,10,2
GEN_DEDUP_327,10,2
GEN_DEDUP_99,10,0
GEN_DEDUP_369,10,2
GEN_DEDUP_204,10,3
GEN_DEDUP_289,10,1
GEN_DEDUP_2,10,3
GEN_DEDUP_221,10,3
GEN_DEDUP_218,10,4
GEN_DEDUP_148,10,3
GEN_DEDUP_339,10,2
GEN_DEDUP_369,10,10
GEN_DEDUP_286,10,4
GEN_DEDUP_98,10,3
GEN_DEDUP_289,10,10
GEN_DEDUP_126,10,2
GEN_DEDUP_259,10,10
GEN_DEDUP_107,10,5
GEN_DEDUP_331,10,3
GEN_DEDUP_76,10,6
GEN_DEDUP_490,10,6
GEN_DEDUP_219,10,5
GEN_DEDUP_162,10,3
GEN_DEDUP_151,10,5
GEN_DEDUP_474,10,4
GEN_DEDUP_481,10,4
GEN_DEDUP_189,10,7
GEN_DEDUP_289,10,10
GEN_DEDUP_307,10,8
GEN_DEDUP_79,10,6
GEN_DEDUP_388,10,8
GEN_DEDUP_449,10,6
GEN_DEDUP_259,10,10
GEN_DEDUP_149,10,5
GEN_DEDUP_108,10,4
GEN_DEDUP_429,10,4
GEN_DEDUP_146,10,7
GEN_DEDUP_136,10,8
GEN_DEDUP_83,10,7
GEN_DEDUP_98,10,10
GEN_DEDUP_296,10,3
GEN_DEDUP_258,10,7
GEN_DEDUP_264,10,7
GEN_DEDUP_105,10,6
GEN_DEDUP_413,10,8
GEN_DEDUP_319,10,9
GEN_DEDUP_36,10,5
GEN_DEDUP_135,10,6
GEN_DEDUP_415,10,7
GEN_DEDUP_455,10,4
GEN_DEDUP_258,10,10
GEN_DEDUP_368,10,8
GEN_DEDUP_137,10,5
GEN_DEDUP_53,10,10
GEN_DEDUP_113,10,4
GEN_DEDUP_320,10,6
GEN_DEDUP_205,10,8
GEN_DEDUP_191,10,3
GEN_DEDUP_54,10,8
GEN_DEDUP_53,10,10
GEN_DEDUP_378,10,5
GEN_DEDUP_134,10,8
GEN_DEDUP_261,10,9
GEN_DEDUP_388,10,10
GEN_DEDUP_168,10,8
GEN_DEDUP_41,10,7
GEN_DEDUP_378,10,10
GEN_DEDUP_72,10,8
GEN_DEDUP_82,10,7
GEN_DEDUP_465,10,7
GEN_DEDUP_214,10,9
GEN_DEDUP_232,10,7
GEN_DEDUP_224,10,8
GEN_DEDUP_138,10,5
GEN_DEDUP_151,10,10
GEN_DEDUP_108,10,10
GEN_DEDUP_118,10,9
GEN_DEDUP_272,10,10
GEN_DEDUP_267,10,4
GEN_DEDUP_105,10,10
GEN_DEDUP_263,10,9
GEN_DEDUP_46,10,8
GEN_DEDUP_375,10,10
GEN_DEDUP_326,10,8
GEN_DEDUP_101,10,10
GEN_DEDUP_314,10,10
GEN_DEDUP_273,10,9
GEN_DEDUP_251,10,5
GEN_DEDUP_473,10,9
GEN_DEDUP_425,10,7
GEN_DEDUP_123,10,9
GEN_DEDUP_399,10,8
GEN_DEDUP_424,10,6
GEN_DEDUP_350,10,10
GEN_DEDUP_352,10,9
GEN_DEDUP_245,10,9
GEN_DEDUP_311,10,8
GEN_DEDUP_156,10,10
GEN_DEDUP_233,10,8
GEN_DEDUP_257,10,10
GEN_DEDUP_225,10,9
GEN_DEDUP_199,10,7
GEN_DEDUP_371,10,7
GEN_DEDUP_316,10,9
GEN_DEDUP_422,10,10
GEN_DEDUP_351,10,8
GEN_DEDUP_68,10,8
GEN_DEDUP_322,10,10
GEN_DEDUP_275,10,9
GEN_DEDUP_10,10,8
GEN_DEDUP_350,10,10
GEN_DEDUP_305,10,10
GEN_DEDUP_263,10,10
GEN_DEDUP_172,10,9
GEN_DEDUP_271,10,8
GEN_DEDUP_75,10,10
GEN_DEDUP_78,10,10
GEN_DEDUP_358,10,10
GEN_DEDUP_250,10,8
GEN_DEDUP_59,10,6
GEN_DEDUP_400,10,9
GEN_DEDUP_294,10,10
GEN_DEDUP_146,10,10
GEN_DEDUP_365,10,10
GEN_DEDUP_200,10,8
GEN_DEDUP_311,10,10
GEN_DEDUP_80,10,8
GEN_DEDUP_72,10,10
GEN_DEDUP_138,10,10
GEN_DEDUP_189,10,10
GEN_DEDUP_148,10,10
GEN_DEDUP_432,10,8
GEN_DEDUP_295,10,9
GEN_DEDUP_255,10,9
GEN_DEDUP_1,10,9
GEN_DEDUP_150,10,9
GEN_DEDUP_309,10,8
GEN_DEDUP_31,10,9
GEN_DEDUP_360,10,8
GEN_DEDUP_458,10,7
GEN_DEDUP_143,10,9
GEN_DEDUP_329,10,9
GEN_DEDUP_398,10,9
GEN_DEDUP_185,10,9
GEN_DEDUP_213,10,9
GEN_DEDUP_385,10,10
GEN_DEDUP_34,10,10
GEN_DEDUP_361,10,8
GEN_DEDUP_172,10,10
GEN_DEDUP_183,10,8
GEN_DEDUP_235,10,10
GEN_DEDUP_211,10,7
GEN_DEDUP_128,10,9
GEN_DEDUP_448,10,9
