filename,n_blocks,cache_hits
GEN_DEDUP_250,10,0
GEN_DEDUP_514,10,0
GEN_DEDUP_798,10,0
GEN_DEDUP_113,10,0
GEN_DEDUP_319,10,0
GEN_DEDUP_152,10,0
GEN_DEDUP_172,10,0
GEN_DEDUP_44,10,0
GEN_DEDUP_524,10,0
GEN_DEDUP_123,10,1
GEN_DEDUP_307,10,1
GEN_DEDUP_87,10,0
GEN_DEDUP_128,10,0
GEN_DEDUP_940,10,0
GEN_DEDUP_286,10,0
GEN_DEDUP_244,10,0
GEN_DEDUP_351,10,0
GEN_DEDUP_245,10,2
GEN_DEDUP_187,10,0
GEN_DEDUP_135,10,0
GEN_DEDUP_848,10,1
GEN_DEDUP_457,10,1
GEN_DEDUP_68,10,0
GEN_DEDUP_281,10,0
GEN_DEDUP_464,10,0
GEN_DEDUP_703,10,0
GEN_DEDUP_50,10,1
GEN_DEDUP_980,10,0
GEN_DEDUP_121,10,1
GEN_DEDUP_888,10,1
GEN_DEDUP_204,10,0
GEN_DEDUP_175,10,0
GEN_DEDUP_144,10,0
GEN_DEDUP_275,10,0
GEN_DEDUP_244,10,10
GEN_DEDUP_388,10,1
GEN_DEDUP_845,10,0
GEN_DEDUP_129,10,0
GEN_DEDUP_538,10,1
GEN_DEDUP_501,10,1
GEN_DEDUP_216,10,1
GEN_DEDUP_79,10,0
GEN_DEDUP_373,10,0
GEN_DEDUP_112,10,1
GEN_DEDUP_264,10,3
GEN_DEDUP_460,10,1
GEN_DEDUP_697,10,0
GEN_DEDUP_877,10,0
GEN_DEDUP_684,10,2
GEN_DEDUP_387,10,4
GEN_DEDUP_156,10,1
GEN_DEDUP_445,10,1
GEN_DEDUP_301,10,0
GEN_DEDUP_105,10,1
GEN_DEDUP_8,10,1
GEN_DEDUP_802,10,0
GEN_DEDUP_164,10,1
GEN_DEDUP_15,10,3
GEN_DEDUP_600,10,0
GEN_DEDUP_366,10,0
GEN_DEDUP_444,10,2
GEN_DEDUP_26,10,4
GEN_DEDUP_488,10,1
GEN_DEDUP_334,10,0
GEN_DEDUP_310,10,2
GEN_DEDUP_610,10,2
GEN_DEDUP_85,10,2
GEN_DEDUP_237,10,2
GEN_DEDUP_342,10,0
GEN_DEDUP_658,10,1
GEN_DEDUP_261,10,0
GEN_DEDUP_291,10,4
GEN_DEDUP_974,10,0
GEN_DEDUP_532,10,3
GEN_DEDUP_529,10,1
GEN_DEDUP_480,10,1
GEN_DEDUP_279,10,0
GEN_DEDUP_192,10,4
GEN_DEDUP_300,10,3
GEN_DEDUP_36,10,3
GEN_DEDUP_430,10,1
GEN_DEDUP_748,10,1
GEN_DEDUP_64,10,3
GEN_DEDUP_93,10,2
GEN_DEDUP_52,10,1
GEN_DEDUP_640,10,2
GEN_DEDUP_264,10,10
GEN_DEDUP_419,10,5
GEN_DEDUP_964,10,1
GEN_DEDUP_284,10,1
GEN_DEDUP_261,10,10
GEN_DEDUP_734,10,1
GEN_DEDUP_720,10,2
GEN_DEDUP_562,10,1
GEN_DEDUP_247,10,1
GEN_DEDUP_40,10,2
GEN_DEDUP_365,10,3
GEN_DEDUP_71,10,1
GEN_DEDUP_17,10,4
GEN_DEDUP_211,10,1
GEN_DEDUP_285,10,2
GEN_DEDUP_926,10,2
GEN_DEDUP_353,10,3
GEN_DEDUP_292,10,3
GEN_DEDUP_487,10,1
GEN_DEDUP_532,10,10
GEN_DEDUP_145,10,1
GEN_DEDUP_923,10,3
GEN_DEDUP_44,10,10
GEN_DEDUP_84,10,2
GEN_DEDUP_366,10,10
GEN_DEDUP_99,10,4
GEN_DEDUP_222,10,2
GEN_DEDUP_980,10,10
GEN_DEDUP_103,10,5
GEN_DEDUP_714,10,1
GEN_DEDUP_232,10,4
GEN_DEDUP_821,10,2
GEN_DEDUP_444,10,10
GEN_DEDUP_531,10,1
GEN_DEDUP_2,10,2
GEN_DEDUP_250,10,10
GEN_DEDUP_344,10,2
GEN_DEDUP_147,10,3
GEN_DEDUP_205,10,0
GEN_DEDUP_567,10,2
GEN_DEDUP_325,10,5
GEN_DEDUP_733,10,2
GEN_DEDUP_295,10,0
GEN_DEDUP_209,10,0
GEN_DEDUP_490,10,1
GEN_DEDUP_427,10,1
GEN_DEDUP_223,10,6
GEN_DEDUP_457,10,10
GEN_DEDUP_269,10,2
GEN_DEDUP_171,10,2
GEN_DEDUP_871,10,3
GEN_DEDUP_142,10,1
GEN_DEDUP_557,10,0
GEN_DEDUP_930,10,1
GEN_DEDUP_290,10,3
GEN_DEDUP_765,10,3
GEN_DEDUP_353,10,3
GEN_DEDUP_689,10,1
GEN_DEDUP_791,10,4
GEN_DEDUP_731,10,4
GEN_DEDUP_225,10,1
GEN_DEDUP_556,10,3
GEN_DEDUP_529,10,10
GEN_DEDUP_137,10,3
GEN_DEDUP_534,10,0
GEN_DEDUP_543,10,2
GEN_DEDUP_194,10,1
GEN_DEDUP_469,10,1
GEN_DEDUP_327,10,1
GEN_DEDUP_420,10,0
GEN_DEDUP_519,10,2
GEN_DEDUP_27,10,2
GEN_DEDUP_510,10,4
GEN_DEDUP_65,10,0
GEN_DEDUP_337,10,1
GEN_DEDUP_407,10,2
GEN_DEDUP_291,10,10
GEN_DEDUP_44,10,10
GEN_DEDUP_520,10,2
GEN_DEDUP_179,10,5
GEN_DEDUP_170,10,6
GEN_DEDUP_306,10,4
GEN_DEDUP_730,10,3
GEN_DEDUP_439,10,2
GEN_DEDUP_522,10,2
GEN_DEDUP_548,10,0
GEN_DEDUP_291,10,10
GEN_DEDUP_6,10,1
GEN_DEDUP_475,10,2
GEN_DEDUP_594,10,1
GEN_DEDUP_424,10,3
GEN_DEDUP_804,10,3
GEN_DEDUP_283,10,1
GEN_DEDUP_260,10,1
GEN_DEDUP_807,10,3
GEN_DEDUP_13,10,3
GEN_DEDUP_670,10,3
GEN_DEDUP_508,10,3
GEN_DEDUP_316,10,4
GEN_DEDUP_173,10,0
GEN_DEDUP_517,10,4
GEN_DEDUP_251,10,3
GEN_DEDUP_340,10,2
GEN_DEDUP_132,10,5
GEN_DEDUP_99,10,5
GEN_DEDUP_229,10,2
GEN_DEDUP_321,10,1
GEN_DEDUP_837,10,1
GEN_DEDUP_699,10,1
GEN_DEDUP_39,10,1
GEN_DEDUP_312,10,2
GEN_DEDUP_53,10,3
GEN_DEDUP_1,10,3
GEN_DEDUP_4,10,1
GEN_DEDUP_418,10,2
GEN_DEDUP_559,10,0
GEN_DEDUP_371,10,3
GEN_DEDUP_249,10,1
GEN_DEDUP_535,10,0
GEN_DEDUP_292,10,4
GEN_DEDUP_94,10,0
GEN_DEDUP_976,10,3
GEN_DEDUP_183,10,2
GEN_DEDUP_547,10,2
GEN_DEDUP_439,10,2
GEN_DEDUP_493,10,2
GEN_DEDUP_26,10,10
GEN_DEDUP_415,10,0
GEN_DEDUP_787,10,3
GEN_DEDUP_431,10,1
GEN_DEDUP_323,10,2
GEN_DEDUP_164,10,10
GEN_DEDUP_199,10,0
GEN_DEDUP_117,10,1
GEN_DEDUP_216,10,10
GEN_DEDUP_212,10,5
GEN_DEDUP_493,10,10
GEN_DEDUP_222,10,4
GEN_DEDUP_790,10,2
GEN_DEDUP_724,10,4
GEN_DEDUP_165,10,4
GEN_DEDUP_801,10,1
GEN_DEDUP_647,10,2
GEN_DEDUP_400,10,6
GEN_DEDUP_152,10,10
GEN_DEDUP_22,10,3
GEN_DEDUP_633,10,2
GEN_DEDUP_733,10,2
GEN_DEDUP_74,10,3
GEN_DEDUP_359,10,2
GEN_DEDUP_405,10,3
GEN_DEDUP_379,10,3
GEN_DEDUP_386,10,3
GEN_DEDUP_327,10,2
GEN_DEDUP_57,10,0
GEN_DEDUP_299,10,5
GEN_DEDUP_467,10,1
GEN_DEDUP_713,10,5
GEN_DEDUP_938,10,0
GEN_DEDUP_285,10,3
GEN_DEDUP_625,10,3
GEN_DEDUP_150,10,4
GEN_DEDUP_326,10,2
GEN_DEDUP_28,10,1
GEN_DEDUP_535,10,1
GEN_DEDUP_595,10,3
GEN_DEDUP_334,10,10
GEN_DEDUP_158,10,2
GEN_DEDUP_357,10,3
GEN_DEDUP_127,10,1
GEN_DEDUP_626,10,2
GEN_DEDUP_579,10,2
GEN_DEDUP_147,10,5
GEN_DEDUP_68,10,10
GEN_DEDUP_536,10,3
GEN_DEDUP_489,10,1
GEN_DEDUP_327,10,10
GEN_DEDUP_170,10,7
GEN_DEDUP_734,10,1
GEN_DEDUP_363,10,0
GEN_DEDUP_576,10,3
GEN_DEDUP_7,10,3
GEN_DEDUP_837,10,1
GEN_DEDUP_677,10,3
GEN_DEDUP_697,10,10
GEN_DEDUP_898,10,3
GEN_DEDUP_194,10,2
GEN_DEDUP_740,10,4
GEN_DEDUP_373,10,10
GEN_DEDUP_496,10,3
GEN_DEDUP_537,10,0
GEN_DEDUP_761,10,4
GEN_DEDUP_311,10,1
GEN_DEDUP_203,10,2
GEN_DEDUP_683,10,2
GEN_DEDUP_386,10,3
GEN_DEDUP_57,10,1
GEN_DEDUP_93,10,4
GEN_DEDUP_474,10,2
GEN_DEDUP_296,10,4
GEN_DEDUP_166,10,3
GEN_DEDUP_271,10,4
GEN_DEDUP_377,10,1
GEN_DEDUP_78,10,1
GEN_DEDUP_191,10,2
GEN_DEDUP_792,10,2
GEN_DEDUP_148,10,1
GEN_DEDUP_276,10,1
GEN_DEDUP_289,10,3
GEN_DEDUP_335,10,3
GEN_DEDUP_482,10,4
GEN_DEDUP_472,10,1
GEN_DEDUP_569,10,5
GEN_DEDUP_176,10,1
GEN_DEDUP_27,10,5
GEN_DEDUP_455,10,0
GEN_DEDUP_146,10,1
GEN_DEDUP_97,10,1
GEN_DEDUP_608,10,1
GEN_DEDUP_152,10,10
GEN_DEDUP_262,10,2
GEN_DEDUP_672,10,3
GEN_DEDUP_617,10,4
GEN_DEDUP_411,10,2
GEN_DEDUP_668,10,1
GEN_DEDUP_358,10,1
GEN_DEDUP_666,10,1
GEN_DEDUP_421,10,2
GEN_DEDUP_128,10,10
GEN_DEDUP_407,10,2
GEN_DEDUP_248,10,1
GEN_DEDUP_122,10,3
GEN_DEDUP_164,10,10
GEN_DEDUP_94,10,2
GEN_DEDUP_537,10,0
GEN_DEDUP_512,10,1
GEN_DEDUP_902,10,5
GEN_DEDUP_290,10,5
GEN_DEDUP_6,10,2
GEN_DEDUP_314,10,2
GEN_DEDUP_393,10,6
GEN_DEDUP_340,10,2
GEN_DEDUP_158,10,3
GEN_DEDUP_861,10,5
GEN_DEDUP_449,10,2
GEN_DEDUP_912,10,3
GEN_DEDUP_640,10,5
GEN_DEDUP_292,10,5
GEN_DEDUP_514,10,10
GEN_DEDUP_401,10,2
GEN_DEDUP_295,10,1
GEN_DEDUP_295,10,10
GEN_DEDUP_178,10,0
GEN_DEDUP_195,10,3
GEN_DEDUP_147,10,7
GEN_DEDUP_440,10,1
GEN_DEDUP_10,10,3
GEN_DEDUP_317,10,2
GEN_DEDUP_21,10,5
GEN_DEDUP_297,10,4
GEN_DEDUP_464,10,10
GEN_DEDUP_406,10,3
GEN_DEDUP_716,10,4
GEN_DEDUP_313,10,1
GEN_DEDUP_307,10,10
GEN_DEDUP_503,10,2
GEN_DEDUP_170,10,7
GEN_DEDUP_427,10,2
GEN_DEDUP_234,10,3
GEN_DEDUP_491,10,1
GEN_DEDUP_446,10,3
GEN_DEDUP_373,10,10
GEN_DEDUP_166,10,3
GEN_DEDUP_59,10,1
GEN_DEDUP_213,10,3
GEN_DEDUP_292,10,10
GEN_DEDUP_875,10,2
GEN_DEDUP_163,10,4
