filename,n_blocks,cache_hits
DEDUP_SD1250_360,10,0
DEDUP_SD1250_291,10,0
DEDUP_SD1250_257,10,0
DEDUP_SD1250_476,10,0
DEDUP_SD1250_538,10,0
DEDUP_SD1250_158,10,0
DEDUP_SD1250_457,10,0
DEDUP_SD1250_301,10,0
DEDUP_SD1250_126,10,0
DEDUP_SD1250_499,10,0
DEDUP_SD1250_464,10,0
DEDUP_SD1250_6,10,0
DEDUP_SD1250_315,10,0
DEDUP_SD1250_71,10,0
DEDUP_SD1250_320,10,0
DEDUP_SD1250_477,10,0
DEDUP_SD1250_117,10,0
DEDUP_SD1250_266,10,0
DEDUP_SD1250_219,10,0
DEDUP_SD1250_615,10,0
DEDUP_SD1250_164,10,0
DEDUP_SD1250_443,10,0
DEDUP_SD1250_363,10,0
DEDUP_SD1250_483,10,0
DEDUP_SD1250_183,10,0
DEDUP_SD1250_367,10,0
DEDUP_SD1250_308,10,0
DEDUP_SD1250_71,10,0
DEDUP_SD1250_433,10,0
DEDUP_SD1250_143,10,0
DEDUP_SD1250_603,10,0
DEDUP_SD1250_659,10,0
DEDUP_SD1250_206,10,0
DEDUP_SD1250_15,10,0
DEDUP_SD1250_434,10,0
DEDUP_SD1250_156,10,0
DEDUP_SD1250_242,10,0
DEDUP_SD1250_619,10,0
DEDUP_SD1250_103,10,0
DEDUP_SD1250_195,10,0
DEDUP_SD1250_105,10,0
DEDUP_SD1250_33,10,0
DEDUP_SD1250_276,10,0
DEDUP_SD1250_179,10,0
DEDUP_SD1250_214,10,0
DEDUP_SD1250_587,10,0
DEDUP_SD1250_374,10,0
DEDUP_SD1250_93,10,0
DEDUP_SD1250_289,10,0
DEDUP_SD1250_292,10,0
DEDUP_SD1250_154,10,0
DEDUP_SD1250_242,10,0
DEDUP_SD1250_209,10,0
DEDUP_SD1250_97,10,0
DEDUP_SD1250_199,10,0
DEDUP_SD1250_447,10,0
DEDUP_SD1250_177,10,0
DEDUP_SD1250_459,10,0
DEDUP_SD1250_37,10,0
DEDUP_SD1250_316,10,0
DEDUP_SD1250_345,10,0
DEDUP_SD1250_270,10,0
DEDUP_SD1250_174,10,0
DEDUP_SD1250_13,10,0
DEDUP_SD1250_103,10,0
DEDUP_SD1250_311,10,0
DEDUP_SD1250_368,10,0
DEDUP_SD1250_483,10,0
DEDUP_SD1250_635,10,0
DEDUP_SD1250_225,10,0
DEDUP_SD1250_212,10,0
DEDUP_SD1250_185,10,0
DEDUP_SD1250_213,10,0
DEDUP_SD1250_550,10,0
DEDUP_SD1250_6,10,0
DEDUP_SD1250_213,10,0
DEDUP_SD1250_265,10,0
DEDUP_SD1250_214,10,0
DEDUP_SD1250_243,10,0
DEDUP_SD1250_288,10,0
DEDUP_SD1250_246,10,0
DEDUP_SD1250_455,10,0
DEDUP_SD1250_397,10,0
DEDUP_SD1250_343,10,0
DEDUP_SD1250_405,10,0
DEDUP_SD1250_247,10,0
DEDUP_SD1250_607,10,0
DEDUP_SD1250_577,10,0
DEDUP_SD1250_309,10,0
DEDUP_SD1250_50,10,0
DEDUP_SD1250_205,10,0
DEDUP_SD1250_213,10,0
DEDUP_SD1250_113,10,0
DEDUP_SD1250_446,10,0
DEDUP_SD1250_460,10,0
DEDUP_SD1250_28,10,0
DEDUP_SD1250_242,10,0
DEDUP_SD1250_563,10,0
DEDUP_SD1250_279,10,0
DEDUP_SD1250_155,10,0
DEDUP_SD1250_162,10,0
DEDUP_SD1250_36,10,0
DEDUP_SD1250_57,10,0
DEDUP_SD1250_261,10,0
DEDUP_SD1250_391,10,0
DEDUP_SD1250_396,10,0
DEDUP_SD1250_92,10,0
DEDUP_SD1250_282,10,0
DEDUP_SD1250_100,10,0
DEDUP_SD1250_77,10,0
DEDUP_SD1250_317,10,0
DEDUP_SD1250_405,10,0
DEDUP_SD1250_225,10,0
DEDUP_SD1250_284,10,0
DEDUP_SD1250_327,10,0
DEDUP_SD1250_138,10,0
DEDUP_SD1250_602,10,0
DEDUP_SD1250_17,10,0
DEDUP_SD1250_395,10,0
DEDUP_SD1250_161,10,0
DEDUP_SD1250_34,10,0
DEDUP_SD1250_380,10,0
DEDUP_SD1250_86,10,0
DEDUP_SD1250_145,10,0
DEDUP_SD1250_250,10,0
DEDUP_SD1250_174,10,0
DEDUP_SD1250_42,10,0
DEDUP_SD1250_340,10,0
DEDUP_SD1250_267,10,0
DEDUP_SD1250_349,10,0
DEDUP_SD1250_429,10,0
DEDUP_SD1250_168,10,0
DEDUP_SD1250_286,10,0
DEDUP_SD1250_500,10,0
DEDUP_SD1250_426,10,0
DEDUP_SD1250_292,10,0
DEDUP_SD1250_667,10,0
DEDUP_SD1250_268,10,0
DEDUP_SD1250_191,10,0
DEDUP_SD1250_286,10,0
DEDUP_SD1250_372,10,0
DEDUP_SD1250_158,10,0
DEDUP_SD1250_575,10,0
DEDUP_SD1250_3,10,0
DEDUP_SD1250_447,10,0
