filename,chunk,inCache
FULL_FILE_SD5_217,FULL_FILE_SD5_217,0
FULL_FILE_SD5_263,FULL_FILE_SD5_263,0
FULL_FILE_SD5_97,FULL_FILE_SD5_97,0
FULL_FILE_SD5_259,FULL_FILE_SD5_259,0
FULL_FILE_SD5_234,FULL_FILE_SD5_234,0
FULL_FILE_SD5_190,FULL_FILE_SD5_190,0
FULL_FILE_SD5_135,FULL_FILE_SD5_135,0
FULL_FILE_SD5_147,FULL_FILE_SD5_147,0
FULL_FILE_SD5_201,FULL_FILE_SD5_201,0
FULL_FILE_SD5_143,FULL_FILE_SD5_143,0
FULL_FILE_SD5_271,FULL_FILE_SD5_271,0
FULL_FILE_SD5_356,FULL_FILE_SD5_356,0
FULL_FILE_SD5_328,FULL_FILE_SD5_328,0
FULL_FILE_SD5_426,FULL_FILE_SD5_426,0
FULL_FILE_SD5_260,FULL_FILE_SD5_260,0
FULL_FILE_SD5_106,FULL_FILE_SD5_106,0
FULL_FILE_SD5_381,FULL_FILE_SD5_381,0
FULL_FILE_SD5_189,FULL_FILE_SD5_189,0
FULL_FILE_SD5_372,FULL_FILE_SD5_372,0
FULL_FILE_SD5_122,FULL_FILE_SD5_122,0
FULL_FILE_SD5_482,FULL_FILE_SD5_482,0
FULL_FILE_SD5_320,FULL_FILE_SD5_320,0
FULL_FILE_SD5_266,FULL_FILE_SD5_266,0
FULL_FILE_SD5_389,FULL_FILE_SD5_389,0
FULL_FILE_SD5_229,FULL_FILE_SD5_229,0
FULL_FILE_SD5_369,FULL_FILE_SD5_369,0
FULL_FILE_SD5_123,FULL_FILE_SD5_123,0
FULL_FILE_SD5_464,FULL_FILE_SD5_464,0
FULL_FILE_SD5_146,FULL_FILE_SD5_146,0
FULL_FILE_SD5_375,FULL_FILE_SD5_375,0
FULL_FILE_SD5_234,FULL_FILE_SD5_234,1
FULL_FILE_SD5_126,FULL_FILE_SD5_126,0
FULL_FILE_SD5_463,FULL_FILE_SD5_463,0
FULL_FILE_SD5_336,FULL_FILE_SD5_336,0
FULL_FILE_SD5_226,FULL_FILE_SD5_226,0
FULL_FILE_SD5_31,FULL_FILE_SD5_31,0
FULL_FILE_SD5_239,FULL_FILE_SD5_239,0
FULL_FILE_SD5_177,FULL_FILE_SD5_177,0
FULL_FILE_SD5_58,FULL_FILE_SD5_58,0
FULL_FILE_SD5_267,FULL_FILE_SD5_267,0
FULL_FILE_SD5_190,FULL_FILE_SD5_190,1
FULL_FILE_SD5_224,FULL_FILE_SD5_224,0
FULL_FILE_SD5_85,FULL_FILE_SD5_85,0
FULL_FILE_SD5_237,FULL_FILE_SD5_237,0
FULL_FILE_SD5_142,FULL_FILE_SD5_142,0
FULL_FILE_SD5_342,FULL_FILE_SD5_342,0
FULL_FILE_SD5_437,FULL_FILE_SD5_437,0
FULL_FILE_SD5_171,FULL_FILE_SD5_171,0
