filename,chunk,inCache
file_218,7c42165b54be931b74f744010efc9f18,0
file_218,463755cab6102434a8fc4ad04d1b57d6,0
file_218,a60b96be63fcd4caaf2aadee1a4744fc,0
file_218,9a6b05b54fecd1d465f2943854ac91e9,0
file_218,7f8719b1ce223f1cb5edfb75322c0dbd,0
file_218,8a37e603d1f1d04043f1ff7b8940c64c,0
file_218,d40cec3f8c3d565477aadb362b31da6a,0
file_218,112fab7cd7694d0e06123351f2c241a4,0
file_218,731e11080b6ad1a407466b378f7cb078,0
file_218,83bff14a7890a2ecb0e2720111a9bfcc,0
file_269,ada2a58d89aa71e6f56af8dfcc80958c,0
file_269,76974f492568b328c7b75513f9d7e1fc,0
file_269,3a01f5624a9da07a18b2d4fe2951421c,0
file_269,e166ca2c4c9c51f3d96511c4dfd48563,0
file_269,632cbc9c820d93185dbade2241577150,0
file_269,192bd52790857ec061db18a30765cd19,0
file_269,42d75fa6e72e57a28010aa067b4c8b49,0
file_269,4a733c50c650b523c5f390965ada591d,0
file_269,4886c4afbfcb3505352cdfd27dea681b,0
file_269,7f78ab2db6d7e3729228a0bceb05d9fd,0
file_222,d116a5966a89cbdc547a4f753a2cf9f3,0
file_222,55027b04ae123d1f5d61aded6dd43eb3,0
file_222,352fc1c243db50e2851301eb7737dc44,0
file_222,c135838766923745ae09b3adc910eb04,0
file_222,03d7acd6ee4085e1a20641a037876da2,0
file_222,e166ca2c4c9c51f3d96511c4dfd48563,1
file_222,4c01e073e2b06c4b702b0e4bfaa7e313,0
file_222,7ef2ffa16de7d7b445dee48bc16fb95c,0
file_222,2e1d549696a816b9dc7cff4a58e6c3e4,0
file_222,056bb72915d3dc3781eca49aeb07d8b4,0
file_285,f2e013747199d80f906378dfcd667945,0
file_285,e3d8b857bcf124d956809f341da528df,0
file_285,65447f4bd605235ceaa00062a1517a34,0
file_285,f3b643b5d86f8e332b9b37a5009f67e3,0
file_285,3036b73ffd37dbd91c7fe73043028fc8,0
file_285,e71f9c3ce555bcaa43647d2e76666fec,0
file_285,4d9cbbac956a64053cf47e1a88927bcb,0
file_285,33a42d51506e421106564cedf7499106,0
file_285,e17cadb6efe8be193322cfe9639bd1a8,0
file_285,84975045665a4ba03ed6408ce386947e,0
file_275,c37c9ac21146dd74c117f43c3fd4e878,0
file_275,76974f492568b328c7b75513f9d7e1fc,0
file_275,4f5412696a05cf09dcd547071e549390,0
file_275,095d8abb2c1c01bd3afe98c789ee74fb,0
file_275,c970b79b7a0f69e35dd2c92e27502eb4,0
file_275,8a37e603d1f1d04043f1ff7b8940c64c,0
file_275,9effe85bb4e9bdd33450162166366ab8,0
file_275,a8ec5f7914700170a754736356e86fab,0
file_275,4d3b97e80da0a336789e4e40631aa02d,0
file_275,b332485bc6885dbc03c09f14a7c8c723,0
file_267,5f459e04414d56cfb8588fc87df4ceb5,0
file_267,dbf7b28fa3f662cf90033923d3cb42a1,0
file_267,095d8abb2c1c01bd3afe98c789ee74fb,1
file_267,a8ec5f7914700170a754736356e86fab,1
file_267,5730ec60b2cbfa3720b40286c1bf47f4,0
file_267,f80922d44661041e10723cad48b45ef6,0
file_267,5730ec60b2cbfa3720b40286c1bf47f4,1
file_267,7e8b203828e0b0ee447f2c21a9187255,0
file_267,192bd52790857ec061db18a30765cd19,0
file_267,239365c168c25843df2aef0b95e45d36,0
file_250,5c4e750e3bfa0cbac1d99ebd13a7a40f,0
file_250,8a35a9dbecff8575fb55cb1497197a65,0
file_250,f6f19f1a9be0693c2b3cd4ac2dc3a11f,0
file_250,3036b73ffd37dbd91c7fe73043028fc8,0
file_250,237a9862ac39d51f85761de6dd8f14b7,0
file_250,e166ca2c4c9c51f3d96511c4dfd48563,0
file_250,056bb72915d3dc3781eca49aeb07d8b4,0
file_250,8c5ae74d6e8af999e466b7ac4fa20991,0
file_250,2e1d549696a816b9dc7cff4a58e6c3e4,0
file_250,caf6b2148810baa45cf150a2daaf1103,0
file_233,4f5412696a05cf09dcd547071e549390,1
file_233,972f581cd906a66f28eb18a70b316241,0
file_233,c970b79b7a0f69e35dd2c92e27502eb4,1
file_233,239365c168c25843df2aef0b95e45d36,1
file_233,d73a7e1d12176ba2e3f92cc8a0f8c0b0,0
