request_id,file_id,elapsed_time
0,218,0.13809847831726074
1,269,0.1347367763519287
2,222,0.12938141822814941
3,285,0.1367030143737793
4,275,0.14080309867858887
5,267,0.12230730056762695
6,250,0.14109516143798828
7,233,0.12105011940002441
8,256,0.12058210372924805
9,267,0.12139248847961426
10,276,0.15553665161132812
11,255,0.13249897956848145
12,248,0.12127923965454102
13,229,0.11056923866271973
14,207,0.13280272483825684
15,249,0.122650146484375
16,248,0.12531733512878418
17,239,0.11828207969665527
18,222,0.11496424674987793
19,302,0.12813663482666016
20,224,0.15084314346313477
21,223,0.11991047859191895
22,262,0.12079691886901855
23,245,0.1178133487701416
24,282,0.1256251335144043
25,220,0.12918543815612793
26,279,0.1271228790283203
27,205,0.12656831741333008
28,230,0.13418316841125488
29,199,0.15238118171691895
30,234,0.11474084854125977
31,253,0.13644671440124512
32,192,0.1289200782775879
33,198,0.12789011001586914
34,244,0.13280487060546875
35,236,0.12926316261291504
36,242,0.13367581367492676
37,268,0.13604307174682617
38,228,0.12380504608154297
39,233,0.12274456024169922
40,224,0.13686847686767578
41,201,0.1374211311340332
42,245,0.1384105682373047
43,242,0.11250019073486328
44,253,0.12297630310058594
45,242,0.1011514663696289
46,249,0.13523221015930176
47,266,0.15157508850097656
48,292,0.1346428394317627
49,273,0.12801694869995117
50,216,0.1273815631866455
51,231,0.13982510566711426
52,279,0.13457894325256348
53,243,0.14530348777770996
54,231,0.14968395233154297
55,313,0.1289522647857666
56,246,0.1279160976409912
57,286,0.12228512763977051
58,209,0.13240289688110352
59,235,0.11677980422973633
60,230,0.1350688934326172
61,263,0.13335800170898438
62,251,0.13216710090637207
63,244,0.1334209442138672
64,237,0.12747955322265625
65,262,0.1297147274017334
66,223,0.1522829532623291
67,252,0.11064410209655762
68,294,0.13619732856750488
69,225,0.13569235801696777
70,260,0.12912869453430176
71,311,0.1403656005859375
72,283,0.1339111328125
73,276,0.12892699241638184
74,218,0.13454198837280273
75,278,0.1446397304534912
76,224,0.138472318649292
77,261,0.1349928379058838
78,227,0.1388874053955078
79,227,0.08231234550476074
80,244,0.1341416835784912
81,234,0.13923311233520508
82,239,0.1422407627105713
83,286,0.13115620613098145
84,264,0.15738129615783691
85,241,0.11704349517822266
86,188,0.13851022720336914
87,289,0.13568663597106934
88,234,0.12172698974609375
89,275,0.13997554779052734
90,312,0.13453269004821777
91,230,0.13663482666015625
92,221,0.11684560775756836
93,180,0.14400815963745117
94,222,0.1365065574645996
95,212,0.12579846382141113
96,270,0.13328313827514648
97,258,0.1313645839691162
98,278,0.141707181930542
99,219,0.13332414627075195
100,277,0.12861084938049316
101,245,0.15769386291503906
102,205,0.12563419342041016
103,242,0.12399697303771973
104,259,0.12872982025146484
105,205,0.08319902420043945
106,193,0.13765859603881836
107,265,0.13435101509094238
108,249,0.1184239387512207
109,252,0.13297677040100098
110,254,0.12344169616699219
111,242,0.12871575355529785
112,263,0.14098739624023438
113,240,0.11493086814880371
114,225,0.13509488105773926
115,229,0.13382458686828613
116,307,0.12487363815307617
117,277,0.13459515571594238
118,233,0.126054048538208
119,284,0.12845158576965332
120,308,0.12297177314758301
121,224,0.13944220542907715
122,281,0.13195133209228516
123,261,0.12642693519592285
124,285,0.14106965065002441
125,259,0.13934969902038574
126,257,0.14163923263549805
127,259,0.09207034111022949
128,305,0.118988037109375
129,273,0.13578128814697266
130,259,0.12606334686279297
131,259,0.08251261711120605
132,274,0.1229095458984375
133,242,0.12700295448303223
134,280,0.12860631942749023
135,261,0.13428592681884766
136,244,0.1346886157989502
137,244,0.08702969551086426
138,283,0.12296009063720703
139,207,0.17001938819885254
140,237,0.13007354736328125
141,238,0.13577651977539062
142,265,0.1504807472229004
143,251,0.1396162509918213
144,225,0.13906168937683105
145,183,0.14399027824401855
146,228,0.12011861801147461
147,283,0.1392199993133545
148,225,0.14354515075683594
149,259,0.13374733924865723
150,282,0.14850425720214844
151,260,0.13640904426574707
152,286,0.14847803115844727
153,251,0.12966609001159668
154,259,0.14420342445373535
155,273,0.12257099151611328
156,217,0.13189697265625
157,258,0.12726926803588867
158,268,0.13665294647216797
159,205,0.1540677547454834
160,233,0.12248587608337402
161,287,0.1274397373199463
162,212,0.13518357276916504
163,241,0.1232614517211914
164,242,0.13296198844909668
165,215,0.12798500061035156
166,248,0.13471508026123047
167,218,0.13171720504760742
168,281,0.13375091552734375
169,240,0.14853429794311523
170,268,0.14220476150512695
171,326,0.12445950508117676
172,247,0.13712549209594727
173,250,0.11375069618225098
