filename,chunk,inCache
FULL_FILE_SD40_84,FULL_FILE_SD40_84,0
FULL_FILE_SD40_257,FULL_FILE_SD40_257,0
FULL_FILE_SD40_422,FULL_FILE_SD40_422,0
FULL_FILE_SD40_291,FULL_FILE_SD40_291,0
FULL_FILE_SD40_226,FULL_FILE_SD40_226,0
FULL_FILE_SD40_281,FULL_FILE_SD40_281,0
FULL_FILE_SD40_225,FULL_FILE_SD40_225,0
FULL_FILE_SD40_69,FULL_FILE_SD40_69,0
FULL_FILE_SD40_147,FULL_FILE_SD40_147,0
FULL_FILE_SD40_379,FULL_FILE_SD40_379,0
FULL_FILE_SD40_133,FULL_FILE_SD40_133,0
FULL_FILE_SD40_251,FULL_FILE_SD40_251,0
FULL_FILE_SD40_280,FULL_FILE_SD40_280,0
FULL_FILE_SD40_192,FULL_FILE_SD40_192,0
FULL_FILE_SD40_275,FULL_FILE_SD40_275,0
FULL_FILE_SD40_348,FULL_FILE_SD40_348,0
FULL_FILE_SD40_195,FULL_FILE_SD40_195,0
FULL_FILE_SD40_262,FULL_FILE_SD40_262,0
FULL_FILE_SD40_447,FULL_FILE_SD40_447,0
FULL_FILE_SD40_171,FULL_FILE_SD40_171,0
FULL_FILE_SD40_187,FULL_FILE_SD40_187,0
FULL_FILE_SD40_160,FULL_FILE_SD40_160,0
FULL_FILE_SD40_271,FULL_FILE_SD40_271,0
FULL_FILE_SD40_353,FULL_FILE_SD40_353,0
FULL_FILE_SD40_379,FULL_FILE_SD40_379,1
FULL_FILE_SD40_247,FULL_FILE_SD40_247,0
FULL_FILE_SD40_235,FULL_FILE_SD40_235,0
FULL_FILE_SD40_164,FULL_FILE_SD40_164,0
FULL_FILE_SD40_268,FULL_FILE_SD40_268,0
FULL_FILE_SD40_298,FULL_FILE_SD40_298,0
FULL_FILE_SD40_201,FULL_FILE_SD40_201,0
FULL_FILE_SD40_192,FULL_FILE_SD40_192,1
FULL_FILE_SD40_26,FULL_FILE_SD40_26,0
FULL_FILE_SD40_299,FULL_FILE_SD40_299,0
FULL_FILE_SD40_282,FULL_FILE_SD40_282,0
FULL_FILE_SD40_402,FULL_FILE_SD40_402,0
FULL_FILE_SD40_320,FULL_FILE_SD40_320,0
FULL_FILE_SD40_328,FULL_FILE_SD40_328,0
FULL_FILE_SD40_169,FULL_FILE_SD40_169,0
FULL_FILE_SD40_174,FULL_FILE_SD40_174,0
FULL_FILE_SD40_99,FULL_FILE_SD40_99,0
FULL_FILE_SD40_260,FULL_FILE_SD40_260,0
FULL_FILE_SD40_253,FULL_FILE_SD40_253,0
FULL_FILE_SD40_289,FULL_FILE_SD40_289,0
FULL_FILE_SD40_279,FULL_FILE_SD40_279,0
FULL_FILE_SD40_273,FULL_FILE_SD40_273,0
FULL_FILE_SD40_351,FULL_FILE_SD40_351,0
FULL_FILE_SD40_204,FULL_FILE_SD40_204,0
FULL_FILE_SD40_302,FULL_FILE_SD40_302,0
FULL_FILE_SD40_445,FULL_FILE_SD40_445,0
FULL_FILE_SD40_153,FULL_FILE_SD40_153,0
FULL_FILE_SD40_295,FULL_FILE_SD40_295,0
FULL_FILE_SD40_141,FULL_FILE_SD40_141,0
FULL_FILE_SD40_62,FULL_FILE_SD40_62,0
FULL_FILE_SD40_118,FULL_FILE_SD40_118,0
FULL_FILE_SD40_198,FULL_FILE_SD40_198,0
FULL_FILE_SD40_130,FULL_FILE_SD40_130,0
FULL_FILE_SD40_233,FULL_FILE_SD40_233,0
FULL_FILE_SD40_318,FULL_FILE_SD40_318,0
FULL_FILE_SD40_240,FULL_FILE_SD40_240,0
FULL_FILE_SD40_279,FULL_FILE_SD40_279,1
FULL_FILE_SD40_361,FULL_FILE_SD40_361,0
FULL_FILE_SD40_244,FULL_FILE_SD40_244,0
FULL_FILE_SD40_168,FULL_FILE_SD40_168,0
FULL_FILE_SD40_261,FULL_FILE_SD40_261,0
FULL_FILE_SD40_333,FULL_FILE_SD40_333,0
FULL_FILE_SD40_169,FULL_FILE_SD40_169,1
FULL_FILE_SD40_102,FULL_FILE_SD40_102,0
FULL_FILE_SD40_158,FULL_FILE_SD40_158,0
FULL_FILE_SD40_134,FULL_FILE_SD40_134,0
FULL_FILE_SD40_234,FULL_FILE_SD40_234,0
FULL_FILE_SD40_31,FULL_FILE_SD40_31,0
FULL_FILE_SD40_288,FULL_FILE_SD40_288,0
FULL_FILE_SD40_324,FULL_FILE_SD40_324,0
FULL_FILE_SD40_341,FULL_FILE_SD40_341,0
FULL_FILE_SD40_299,FULL_FILE_SD40_299,1
FULL_FILE_SD40_55,FULL_FILE_SD40_55,0
FULL_FILE_SD40_212,FULL_FILE_SD40_212,0
FULL_FILE_SD40_180,FULL_FILE_SD40_180,0
FULL_FILE_SD40_328,FULL_FILE_SD40_328,1
FULL_FILE_SD40_147,FULL_FILE_SD40_147,1
FULL_FILE_SD40_275,FULL_FILE_SD40_275,1
FULL_FILE_SD40_198,FULL_FILE_SD40_198,1
FULL_FILE_SD40_257,FULL_FILE_SD40_257,1
FULL_FILE_SD40_442,FULL_FILE_SD40_442,0
FULL_FILE_SD40_68,FULL_FILE_SD40_68,0
FULL_FILE_SD40_188,FULL_FILE_SD40_188,0
FULL_FILE_SD40_261,FULL_FILE_SD40_261,1
FULL_FILE_SD40_240,FULL_FILE_SD40_240,1
FULL_FILE_SD40_220,FULL_FILE_SD40_220,0
FULL_FILE_SD40_189,FULL_FILE_SD40_189,0
FULL_FILE_SD40_299,FULL_FILE_SD40_299,1
FULL_FILE_SD40_473,FULL_FILE_SD40_473,0
FULL_FILE_SD40_420,FULL_FILE_SD40_420,0
FULL_FILE_SD40_149,FULL_FILE_SD40_149,0
FULL_FILE_SD40_293,FULL_FILE_SD40_293,0
FULL_FILE_SD40_169,FULL_FILE_SD40_169,1
FULL_FILE_SD40_284,FULL_FILE_SD40_284,0
FULL_FILE_SD40_339,FULL_FILE_SD40_339,0
FULL_FILE_SD40_208,FULL_FILE_SD40_208,0
FULL_FILE_SD40_265,FULL_FILE_SD40_265,0
FULL_FILE_SD40_145,FULL_FILE_SD40_145,0
FULL_FILE_SD40_247,FULL_FILE_SD40_247,1
FULL_FILE_SD40_137,FULL_FILE_SD40_137,0
FULL_FILE_SD40_328,FULL_FILE_SD40_328,1
FULL_FILE_SD40_423,FULL_FILE_SD40_423,0
FULL_FILE_SD40_59,FULL_FILE_SD40_59,0
FULL_FILE_SD40_277,FULL_FILE_SD40_277,0
FULL_FILE_SD40_139,FULL_FILE_SD40_139,0
FULL_FILE_SD40_259,FULL_FILE_SD40_259,0
FULL_FILE_SD40_275,FULL_FILE_SD40_275,1
FULL_FILE_SD40_349,FULL_FILE_SD40_349,0
FULL_FILE_SD40_259,FULL_FILE_SD40_259,1
FULL_FILE_SD40_206,FULL_FILE_SD40_206,0
FULL_FILE_SD40_384,FULL_FILE_SD40_384,0
FULL_FILE_SD40_424,FULL_FILE_SD40_424,0
FULL_FILE_SD40_299,FULL_FILE_SD40_299,1
FULL_FILE_SD40_194,FULL_FILE_SD40_194,0
FULL_FILE_SD40_34,FULL_FILE_SD40_34,0
FULL_FILE_SD40_312,FULL_FILE_SD40_312,0
FULL_FILE_SD40_291,FULL_FILE_SD40_291,1
FULL_FILE_SD40_263,FULL_FILE_SD40_263,0
FULL_FILE_SD40_259,FULL_FILE_SD40_259,1
FULL_FILE_SD40_262,FULL_FILE_SD40_262,1
