filename,chunk,inCache
FULL_FILE_SD10_343,FULL_FILE_SD10_343,0
FULL_FILE_SD10_314,FULL_FILE_SD10_314,0
FULL_FILE_SD10_151,FULL_FILE_SD10_151,0
FULL_FILE_SD10_238,FULL_FILE_SD10_238,0
FULL_FILE_SD10_187,FULL_FILE_SD10_187,0
FULL_FILE_SD10_366,FULL_FILE_SD10_366,0
FULL_FILE_SD10_322,FULL_FILE_SD10_322,0
FULL_FILE_SD10_294,FULL_FILE_SD10_294,0
FULL_FILE_SD10_337,FULL_FILE_SD10_337,0
FULL_FILE_SD10_180,FULL_FILE_SD10_180,0
FULL_FILE_SD10_209,FULL_FILE_SD10_209,0
FULL_FILE_SD10_423,FULL_FILE_SD10_423,0
FULL_FILE_SD10_263,FULL_FILE_SD10_263,0
FULL_FILE_SD10_284,FULL_FILE_SD10_284,0
FULL_FILE_SD10_129,FULL_FILE_SD10_129,0
FULL_FILE_SD10_274,FULL_FILE_SD10_274,0
FULL_FILE_SD10_311,FULL_FILE_SD10_311,0
FULL_FILE_SD10_364,FULL_FILE_SD10_364,0
FULL_FILE_SD10_260,FULL_FILE_SD10_260,0
FULL_FILE_SD10_268,FULL_FILE_SD10_268,0
FULL_FILE_SD10_328,FULL_FILE_SD10_328,0
FULL_FILE_SD10_270,FULL_FILE_SD10_270,0
FULL_FILE_SD10_233,FULL_FILE_SD10_233,0
FULL_FILE_SD10_295,FULL_FILE_SD10_295,0
FULL_FILE_SD10_321,FULL_FILE_SD10_321,0
FULL_FILE_SD10_31,FULL_FILE_SD10_31,0
FULL_FILE_SD10_338,FULL_FILE_SD10_338,0
FULL_FILE_SD10_195,FULL_FILE_SD10_195,0
FULL_FILE_SD10_257,FULL_FILE_SD10_257,0
FULL_FILE_SD10_284,FULL_FILE_SD10_284,1
FULL_FILE_SD10_325,FULL_FILE_SD10_325,0
FULL_FILE_SD10_285,FULL_FILE_SD10_285,0
FULL_FILE_SD10_117,FULL_FILE_SD10_117,0
FULL_FILE_SD10_329,FULL_FILE_SD10_329,0
FULL_FILE_SD10_261,FULL_FILE_SD10_261,0
FULL_FILE_SD10_148,FULL_FILE_SD10_148,0
FULL_FILE_SD10_454,FULL_FILE_SD10_454,0
FULL_FILE_SD10_146,FULL_FILE_SD10_146,0
FULL_FILE_SD10_229,FULL_FILE_SD10_229,0
FULL_FILE_SD10_347,FULL_FILE_SD10_347,0
FULL_FILE_SD10_352,FULL_FILE_SD10_352,0
FULL_FILE_SD10_417,FULL_FILE_SD10_417,0
FULL_FILE_SD10_275,FULL_FILE_SD10_275,0
FULL_FILE_SD10_224,FULL_FILE_SD10_224,0
FULL_FILE_SD10_272,FULL_FILE_SD10_272,0
FULL_FILE_SD10_266,FULL_FILE_SD10_266,0
FULL_FILE_SD10_37,FULL_FILE_SD10_37,0
FULL_FILE_SD10_216,FULL_FILE_SD10_216,0
FULL_FILE_SD10_119,FULL_FILE_SD10_119,0
FULL_FILE_SD10_23,FULL_FILE_SD10_23,0
FULL_FILE_SD10_226,FULL_FILE_SD10_226,0
FULL_FILE_SD10_322,FULL_FILE_SD10_322,1
FULL_FILE_SD10_142,FULL_FILE_SD10_142,0
FULL_FILE_SD10_160,FULL_FILE_SD10_160,0
FULL_FILE_SD10_199,FULL_FILE_SD10_199,0
FULL_FILE_SD10_179,FULL_FILE_SD10_179,0
FULL_FILE_SD10_469,FULL_FILE_SD10_469,0
FULL_FILE_SD10_193,FULL_FILE_SD10_193,0
FULL_FILE_SD10_277,FULL_FILE_SD10_277,0
FULL_FILE_SD10_233,FULL_FILE_SD10_233,1
FULL_FILE_SD10_181,FULL_FILE_SD10_181,0
FULL_FILE_SD10_144,FULL_FILE_SD10_144,0
FULL_FILE_SD10_112,FULL_FILE_SD10_112,0
FULL_FILE_SD10_295,FULL_FILE_SD10_295,1
FULL_FILE_SD10_88,FULL_FILE_SD10_88,0
FULL_FILE_SD10_228,FULL_FILE_SD10_228,0
FULL_FILE_SD10_245,FULL_FILE_SD10_245,0
FULL_FILE_SD10_237,FULL_FILE_SD10_237,0
FULL_FILE_SD10_198,FULL_FILE_SD10_198,0
FULL_FILE_SD10_356,FULL_FILE_SD10_356,0
FULL_FILE_SD10_187,FULL_FILE_SD10_187,1
FULL_FILE_SD10_240,FULL_FILE_SD10_240,0
FULL_FILE_SD10_213,FULL_FILE_SD10_213,0
FULL_FILE_SD10_188,FULL_FILE_SD10_188,0
FULL_FILE_SD10_230,FULL_FILE_SD10_230,0
FULL_FILE_SD10_290,FULL_FILE_SD10_290,0
FULL_FILE_SD10_312,FULL_FILE_SD10_312,0
FULL_FILE_SD10_381,FULL_FILE_SD10_381,0
FULL_FILE_SD10_217,FULL_FILE_SD10_217,0
FULL_FILE_SD10_236,FULL_FILE_SD10_236,0
FULL_FILE_SD10_198,FULL_FILE_SD10_198,1
FULL_FILE_SD10_374,FULL_FILE_SD10_374,0
FULL_FILE_SD10_215,FULL_FILE_SD10_215,0
FULL_FILE_SD10_63,FULL_FILE_SD10_63,0
FULL_FILE_SD10_370,FULL_FILE_SD10_370,0
FULL_FILE_SD10_175,FULL_FILE_SD10_175,0
FULL_FILE_SD10_381,FULL_FILE_SD10_381,1
FULL_FILE_SD10_536,FULL_FILE_SD10_536,0
FULL_FILE_SD10_147,FULL_FILE_SD10_147,0
FULL_FILE_SD10_229,FULL_FILE_SD10_229,1
FULL_FILE_SD10_278,FULL_FILE_SD10_278,0
FULL_FILE_SD10_125,FULL_FILE_SD10_125,0
FULL_FILE_SD10_95,FULL_FILE_SD10_95,0
FULL_FILE_SD10_414,FULL_FILE_SD10_414,0
FULL_FILE_SD10_313,FULL_FILE_SD10_313,0
FULL_FILE_SD10_138,FULL_FILE_SD10_138,0
FULL_FILE_SD10_31,FULL_FILE_SD10_31,1
FULL_FILE_SD10_272,FULL_FILE_SD10_272,1
FULL_FILE_SD10_268,FULL_FILE_SD10_268,1
FULL_FILE_SD10_219,FULL_FILE_SD10_219,0
FULL_FILE_SD10_216,FULL_FILE_SD10_216,1
FULL_FILE_SD10_316,FULL_FILE_SD10_316,0
FULL_FILE_SD10_210,FULL_FILE_SD10_210,0
FULL_FILE_SD10_461,FULL_FILE_SD10_461,0
FULL_FILE_SD10_299,FULL_FILE_SD10_299,0
FULL_FILE_SD10_179,FULL_FILE_SD10_179,1
FULL_FILE_SD10_66,FULL_FILE_SD10_66,0
FULL_FILE_SD10_349,FULL_FILE_SD10_349,0
FULL_FILE_SD10_107,FULL_FILE_SD10_107,0
FULL_FILE_SD10_321,FULL_FILE_SD10_321,1
FULL_FILE_SD10_84,FULL_FILE_SD10_84,0
FULL_FILE_SD10_180,FULL_FILE_SD10_180,1
FULL_FILE_SD10_456,FULL_FILE_SD10_456,0
FULL_FILE_SD10_349,FULL_FILE_SD10_349,1
FULL_FILE_SD10_349,FULL_FILE_SD10_349,1
FULL_FILE_SD10_325,FULL_FILE_SD10_325,1
FULL_FILE_SD10_193,FULL_FILE_SD10_193,1
FULL_FILE_SD10_178,FULL_FILE_SD10_178,0
FULL_FILE_SD10_127,FULL_FILE_SD10_127,0
FULL_FILE_SD10_33,FULL_FILE_SD10_33,0
FULL_FILE_SD10_111,FULL_FILE_SD10_111,0
FULL_FILE_SD10_296,FULL_FILE_SD10_296,0
