filename,n_blocks,cache_hits
GEN_DEDUP_343,10,0
GEN_DEDUP_233,10,0
GEN_DEDUP_168,10,0
GEN_DEDUP_219,10,0
GEN_DEDUP_190,10,0
GEN_DEDUP_207,10,0
GEN_DEDUP_262,10,0
GEN_DEDUP_172,10,1
GEN_DEDUP_234,10,0
GEN_DEDUP_307,10,0
GEN_DEDUP_228,10,0
GEN_DEDUP_206,10,1
GEN_DEDUP_320,10,0
GEN_DEDUP_220,10,1
GEN_DEDUP_253,10,0
GEN_DEDUP_232,10,0
GEN_DEDUP_272,10,0
GEN_DEDUP_283,10,0
GEN_DEDUP_200,10,0
GEN_DEDUP_286,10,0
GEN_DEDUP_217,10,0
GEN_DEDUP_277,10,0
GEN_DEDUP_306,10,2
GEN_DEDUP_211,10,0
GEN_DEDUP_248,10,1
GEN_DEDUP_248,10,10
GEN_DEDUP_352,10,0
GEN_DEDUP_333,10,0
GEN_DEDUP_264,10,0
GEN_DEDUP_199,10,0
GEN_DEDUP_246,10,0
GEN_DEDUP_271,10,0
GEN_DEDUP_269,10,1
GEN_DEDUP_279,10,0
GEN_DEDUP_308,10,0
GEN_DEDUP_199,10,10
GEN_DEDUP_214,10,0
GEN_DEDUP_223,10,0
GEN_DEDUP_241,10,1
GEN_DEDUP_155,10,0
GEN_DEDUP_170,10,0
GEN_DEDUP_118,10,1
GEN_DEDUP_153,10,0
GEN_DEDUP_294,10,0
GEN_DEDUP_225,10,0
GEN_DEDUP_317,10,0
GEN_DEDUP_177,10,0
GEN_DEDUP_296,10,0
GEN_DEDUP_286,10,10
GEN_DEDUP_168,10,10
GEN_DEDUP_197,10,1
GEN_DEDUP_295,10,0
GEN_DEDUP_301,10,0
GEN_DEDUP_311,10,0
GEN_DEDUP_310,10,1
GEN_DEDUP_253,10,10
GEN_DEDUP_227,10,1
GEN_DEDUP_347,10,1
GEN_DEDUP_258,10,1
GEN_DEDUP_212,10,0
GEN_DEDUP_191,10,0
GEN_DEDUP_233,10,10
GEN_DEDUP_110,10,0
GEN_DEDUP_253,10,10
GEN_DEDUP_263,10,0
GEN_DEDUP_177,10,10
GEN_DEDUP_180,10,1
GEN_DEDUP_276,10,0
GEN_DEDUP_251,10,0
GEN_DEDUP_174,10,0
GEN_DEDUP_236,10,0
GEN_DEDUP_291,10,0
GEN_DEDUP_288,10,1
GEN_DEDUP_245,10,0
GEN_DEDUP_257,10,0
GEN_DEDUP_264,10,10
GEN_DEDUP_306,10,10
GEN_DEDUP_298,10,0
GEN_DEDUP_323,10,0
GEN_DEDUP_229,10,0
GEN_DEDUP_269,10,10
GEN_DEDUP_193,10,0
GEN_DEDUP_150,10,0
GEN_DEDUP_267,10,0
GEN_DEDUP_202,10,1
GEN_DEDUP_169,10,1
GEN_DEDUP_186,10,0
GEN_DEDUP_273,10,0
GEN_DEDUP_372,10,2
GEN_DEDUP_294,10,10
GEN_DEDUP_173,10,1
GEN_DEDUP_297,10,2
GEN_DEDUP_185,10,0
GEN_DEDUP_313,10,1
GEN_DEDUP_200,10,10
GEN_DEDUP_212,10,0
GEN_DEDUP_328,10,0
GEN_DEDUP_224,10,1
GEN_DEDUP_192,10,0
GEN_DEDUP_262,10,10
GEN_DEDUP_241,10,10
GEN_DEDUP_250,10,0
GEN_DEDUP_116,10,0
GEN_DEDUP_84,10,0
GEN_DEDUP_261,10,0
GEN_DEDUP_302,10,0
GEN_DEDUP_252,10,0
GEN_DEDUP_276,10,0
GEN_DEDUP_365,10,0
GEN_DEDUP_257,10,0
GEN_DEDUP_286,10,10
GEN_DEDUP_201,10,0
GEN_DEDUP_250,10,0
GEN_DEDUP_247,10,0
GEN_DEDUP_202,10,1
GEN_DEDUP_266,10,0
GEN_DEDUP_245,10,0
GEN_DEDUP_215,10,1
GEN_DEDUP_212,10,0
GEN_DEDUP_204,10,0
GEN_DEDUP_298,10,0
GEN_DEDUP_149,10,0
GEN_DEDUP_325,10,0
GEN_DEDUP_213,10,0
GEN_DEDUP_231,10,0
GEN_DEDUP_287,10,1
GEN_DEDUP_262,10,10
GEN_DEDUP_201,10,0
GEN_DEDUP_268,10,0
GEN_DEDUP_248,10,10
GEN_DEDUP_304,10,0
GEN_DEDUP_175,10,0
GEN_DEDUP_235,10,0
GEN_DEDUP_262,10,10
GEN_DEDUP_218,10,0
GEN_DEDUP_201,10,0
GEN_DEDUP_270,10,2
GEN_DEDUP_193,10,0
GEN_DEDUP_262,10,10
GEN_DEDUP_195,10,0
GEN_DEDUP_241,10,10
GEN_DEDUP_276,10,0
GEN_DEDUP_368,10,0
GEN_DEDUP_249,10,1
GEN_DEDUP_251,10,0
GEN_DEDUP_214,10,10
GEN_DEDUP_290,10,0
GEN_DEDUP_244,10,0
GEN_DEDUP_200,10,10
GEN_DEDUP_147,10,0
GEN_DEDUP_172,10,10
GEN_DEDUP_342,10,0
GEN_DEDUP_140,10,1
GEN_DEDUP_208,10,1
GEN_DEDUP_247,10,0
GEN_DEDUP_226,10,0
GEN_DEDUP_237,10,1
GEN_DEDUP_170,10,10
GEN_DEDUP_291,10,0
GEN_DEDUP_185,10,0
GEN_DEDUP_224,10,1
GEN_DEDUP_214,10,10
GEN_DEDUP_179,10,0
GEN_DEDUP_319,10,1
GEN_DEDUP_278,10,1
GEN_DEDUP_276,10,0
GEN_DEDUP_258,10,1
GEN_DEDUP_277,10,10
GEN_DEDUP_244,10,0
GEN_DEDUP_301,10,10
GEN_DEDUP_199,10,10
GEN_DEDUP_224,10,1
GEN_DEDUP_214,10,10
GEN_DEDUP_242,10,0
GEN_DEDUP_292,10,1
GEN_DEDUP_297,10,2
GEN_DEDUP_251,10,0
GEN_DEDUP_135,10,1
GEN_DEDUP_228,10,10
GEN_DEDUP_295,10,10
GEN_DEDUP_248,10,10
GEN_DEDUP_265,10,2
GEN_DEDUP_189,10,0
GEN_DEDUP_244,10,0
GEN_DEDUP_323,10,0
GEN_DEDUP_259,10,0
GEN_DEDUP_385,10,0
GEN_DEDUP_324,10,0
GEN_DEDUP_274,10,1
GEN_DEDUP_269,10,10
GEN_DEDUP_259,10,0
GEN_DEDUP_303,10,1
GEN_DEDUP_195,10,0
GEN_DEDUP_218,10,0
GEN_DEDUP_249,10,1
GEN_DEDUP_246,10,10
GEN_DEDUP_237,10,1
GEN_DEDUP_135,10,1
GEN_DEDUP_171,10,0
GEN_DEDUP_220,10,10
GEN_DEDUP_232,10,10
GEN_DEDUP_333,10,10
GEN_DEDUP_325,10,0
GEN_DEDUP_245,10,0
GEN_DEDUP_172,10,10
GEN_DEDUP_313,10,2
GEN_DEDUP_226,10,0
GEN_DEDUP_177,10,10
