filename,n_blocks,cache_hits
GEN_DEDUP_SD5_212,10,0
GEN_DEDUP_SD5_210,10,0
GEN_DEDUP_SD5_256,10,1
GEN_DEDUP_SD5_183,10,0
GEN_DEDUP_SD5_261,10,3
GEN_DEDUP_SD5_450,10,3
GEN_DEDUP_SD5_373,10,0
GEN_DEDUP_SD5_339,10,2
GEN_DEDUP_SD5_224,10,3
GEN_DEDUP_SD5_361,10,1
GEN_DEDUP_SD5_346,10,3
GEN_DEDUP_SD5_129,10,3
GEN_DEDUP_SD5_258,10,2
GEN_DEDUP_SD5_324,10,4
GEN_DEDUP_SD5_335,10,4
GEN_DEDUP_SD5_275,10,3
GEN_DEDUP_SD5_103,10,6
GEN_DEDUP_SD5_302,10,4
GEN_DEDUP_SD5_391,10,3
GEN_DEDUP_SD5_322,10,4
GEN_DEDUP_SD5_208,10,5
GEN_DEDUP_SD5_268,10,5
GEN_DEDUP_SD5_279,10,6
GEN_DEDUP_SD5_219,10,4
GEN_DEDUP_SD5_233,10,6
GEN_DEDUP_SD5_254,10,4
GEN_DEDUP_SD5_215,10,5
GEN_DEDUP_SD5_351,10,3
GEN_DEDUP_SD5_198,10,7
GEN_DEDUP_SD5_289,10,7
GEN_DEDUP_SD5_186,10,8
GEN_DEDUP_SD5_266,10,3
GEN_DEDUP_SD5_296,10,7
GEN_DEDUP_SD5_244,10,8
GEN_DEDUP_SD5_273,10,7
GEN_DEDUP_SD5_184,10,7
GEN_DEDUP_SD5_244,10,10
GEN_DEDUP_SD5_281,10,7
GEN_DEDUP_SD5_270,10,7
GEN_DEDUP_SD5_299,10,9
GEN_DEDUP_SD5_293,10,4
GEN_DEDUP_SD5_345,10,8
GEN_DEDUP_SD5_130,10,7
GEN_DEDUP_SD5_303,10,7
GEN_DEDUP_SD5_324,10,10
GEN_DEDUP_SD5_110,10,8
GEN_DEDUP_SD5_70,10,9
GEN_DEDUP_SD5_214,10,9
GEN_DEDUP_SD5_252,10,6
GEN_DEDUP_SD5_310,10,9
GEN_DEDUP_SD5_382,10,8
GEN_DEDUP_SD5_279,10,10
GEN_DEDUP_SD5_141,10,9
GEN_DEDUP_SD5_319,10,7
GEN_DEDUP_SD5_54,10,8
GEN_DEDUP_SD5_67,10,4
GEN_DEDUP_SD5_344,10,8
GEN_DEDUP_SD5_213,10,8
GEN_DEDUP_SD5_215,10,10
GEN_DEDUP_SD5_342,10,8
GEN_DEDUP_SD5_99,10,8
GEN_DEDUP_SD5_434,10,7
GEN_DEDUP_SD5_300,10,8
GEN_DEDUP_SD5_125,10,8
GEN_DEDUP_SD5_276,10,7
GEN_DEDUP_SD5_278,10,9
GEN_DEDUP_SD5_251,10,9
GEN_DEDUP_SD5_374,10,7
GEN_DEDUP_SD5_212,10,10
GEN_DEDUP_SD5_154,10,8
GEN_DEDUP_SD5_332,10,9
GEN_DEDUP_SD5_363,10,7
GEN_DEDUP_SD5_375,10,7
GEN_DEDUP_SD5_306,10,6
GEN_DEDUP_SD5_128,10,7
GEN_DEDUP_SD5_262,10,8
GEN_DEDUP_SD5_308,10,7
GEN_DEDUP_SD5_216,10,8
GEN_DEDUP_SD5_121,10,8
GEN_DEDUP_SD5_287,10,8
GEN_DEDUP_SD5_349,10,6
GEN_DEDUP_SD5_276,10,10
GEN_DEDUP_SD5_369,10,7
GEN_DEDUP_SD5_335,10,10
GEN_DEDUP_SD5_298,10,7
GEN_DEDUP_SD5_184,10,10
GEN_DEDUP_SD5_351,10,10
GEN_DEDUP_SD5_164,10,10
GEN_DEDUP_SD5_167,10,10
GEN_DEDUP_SD5_103,10,10
GEN_DEDUP_SD5_100,10,7
GEN_DEDUP_SD5_366,10,6
GEN_DEDUP_SD5_319,10,10
GEN_DEDUP_SD5_221,10,9
