filename,n_blocks,cache_hits
GEN_DEDUP_SD10_275,10,0
GEN_DEDUP_SD10_98,10,0
GEN_DEDUP_SD10_157,10,0
GEN_DEDUP_SD10_130,10,0
GEN_DEDUP_SD10_253,10,0
GEN_DEDUP_SD10_231,10,0
GEN_DEDUP_SD10_306,10,1
GEN_DEDUP_SD10_273,10,1
GEN_DEDUP_SD10_228,10,0
GEN_DEDUP_SD10_27,10,1
GEN_DEDUP_SD10_198,10,3
GEN_DEDUP_SD10_219,10,2
GEN_DEDUP_SD10_252,10,2
GEN_DEDUP_SD10_165,10,2
GEN_DEDUP_SD10_222,10,1
GEN_DEDUP_SD10_302,10,1
GEN_DEDUP_SD10_304,10,2
GEN_DEDUP_SD10_204,10,0
GEN_DEDUP_SD10_155,10,3
GEN_DEDUP_SD10_141,10,1
GEN_DEDUP_SD10_276,10,0
GEN_DEDUP_SD10_215,10,1
GEN_DEDUP_SD10_260,10,1
GEN_DEDUP_SD10_114,10,3
GEN_DEDUP_SD10_424,10,1
GEN_DEDUP_SD10_270,10,2
GEN_DEDUP_SD10_392,10,2
GEN_DEDUP_SD10_182,10,2
GEN_DEDUP_SD10_293,10,3
GEN_DEDUP_SD10_72,10,4
GEN_DEDUP_SD10_93,10,4
GEN_DEDUP_SD10_170,10,3
GEN_DEDUP_SD10_254,10,0
GEN_DEDUP_SD10_136,10,4
GEN_DEDUP_SD10_253,10,10
GEN_DEDUP_SD10_130,10,10
GEN_DEDUP_SD10_140,10,1
GEN_DEDUP_SD10_362,10,2
GEN_DEDUP_SD10_155,10,10
GEN_DEDUP_SD10_258,10,3
GEN_DEDUP_SD10_259,10,4
GEN_DEDUP_SD10_278,10,2
GEN_DEDUP_SD10_326,10,4
GEN_DEDUP_SD10_257,10,3
GEN_DEDUP_SD10_431,10,1
GEN_DEDUP_SD10_241,10,2
GEN_DEDUP_SD10_405,10,3
GEN_DEDUP_SD10_301,10,3
GEN_DEDUP_SD10_128,10,4
GEN_DEDUP_SD10_55,10,4
GEN_DEDUP_SD10_109,10,0
GEN_DEDUP_SD10_210,10,1
GEN_DEDUP_SD10_139,10,4
GEN_DEDUP_SD10_320,10,0
GEN_DEDUP_SD10_93,10,10
GEN_DEDUP_SD10_400,10,0
GEN_DEDUP_SD10_367,10,2
GEN_DEDUP_SD10_209,10,3
GEN_DEDUP_SD10_315,10,1
GEN_DEDUP_SD10_444,10,4
GEN_DEDUP_SD10_289,10,3
GEN_DEDUP_SD10_193,10,2
GEN_DEDUP_SD10_273,10,10
GEN_DEDUP_SD10_99,10,1
GEN_DEDUP_SD10_343,10,4
GEN_DEDUP_SD10_209,10,10
GEN_DEDUP_SD10_293,10,10
GEN_DEDUP_SD10_286,10,4
GEN_DEDUP_SD10_179,10,5
GEN_DEDUP_SD10_351,10,3
GEN_DEDUP_SD10_230,10,3
GEN_DEDUP_SD10_384,10,3
GEN_DEDUP_SD10_280,10,5
GEN_DEDUP_SD10_284,10,4
GEN_DEDUP_SD10_260,10,10
GEN_DEDUP_SD10_243,10,2
GEN_DEDUP_SD10_416,10,6
GEN_DEDUP_SD10_272,10,5
GEN_DEDUP_SD10_231,10,10
GEN_DEDUP_SD10_233,10,2
GEN_DEDUP_SD10_229,10,4
GEN_DEDUP_SD10_281,10,3
GEN_DEDUP_SD10_280,10,10
GEN_DEDUP_SD10_283,10,3
GEN_DEDUP_SD10_193,10,10
GEN_DEDUP_SD10_462,10,3
GEN_DEDUP_SD10_308,10,2
GEN_DEDUP_SD10_191,10,2
GEN_DEDUP_SD10_202,10,5
GEN_DEDUP_SD10_185,10,6
GEN_DEDUP_SD10_369,10,1
GEN_DEDUP_SD10_209,10,10
GEN_DEDUP_SD10_295,10,4
GEN_DEDUP_SD10_287,10,8
GEN_DEDUP_SD10_280,10,10
GEN_DEDUP_SD10_257,10,10
GEN_DEDUP_SD10_260,10,10
GEN_DEDUP_SD10_273,10,10
GEN_DEDUP_SD10_188,10,6
GEN_DEDUP_SD10_314,10,5
GEN_DEDUP_SD10_302,10,10
GEN_DEDUP_SD10_142,10,5
GEN_DEDUP_SD10_344,10,4
GEN_DEDUP_SD10_181,10,7
GEN_DEDUP_SD10_311,10,5
GEN_DEDUP_SD10_296,10,4
GEN_DEDUP_SD10_280,10,10
GEN_DEDUP_SD10_114,10,10
GEN_DEDUP_SD10_287,10,10
GEN_DEDUP_SD10_332,10,3
GEN_DEDUP_SD10_400,10,10
GEN_DEDUP_SD10_308,10,10
GEN_DEDUP_SD10_160,10,7
GEN_DEDUP_SD10_501,10,5
GEN_DEDUP_SD10_429,10,5
GEN_DEDUP_SD10_304,10,10
GEN_DEDUP_SD10_196,10,5
GEN_DEDUP_SD10_302,10,10
GEN_DEDUP_SD10_305,10,8
GEN_DEDUP_SD10_359,10,6
GEN_DEDUP_SD10_196,10,10
GEN_DEDUP_SD10_331,10,6
GEN_DEDUP_SD10_318,10,7
GEN_DEDUP_SD10_410,10,5
GEN_DEDUP_SD10_210,10,10
GEN_DEDUP_SD10_142,10,10
