request_id,file_id,elapsed_time
0,350,0.14658522605895996
1,237,0.13722443580627441
2,79,0.13582563400268555
3,180,0.13263773918151855
4,386,0.14016199111938477
5,91,0.13207149505615234
6,322,0.12460494041442871
7,305,0.13093090057373047
8,228,0.13436388969421387
9,232,0.13530659675598145
10,189,0.14308524131774902
11,275,0.1584928035736084
12,289,0.12880682945251465
13,326,0.1383647918701172
14,199,0.1394519805908203
15,372,0.13654518127441406
16,243,0.13886070251464844
17,362,0.13658785820007324
18,199,0.08482956886291504
19,223,0.14670538902282715
20,249,0.13230037689208984
21,260,0.16154789924621582
22,219,0.13081955909729004
23,429,0.13426494598388672
24,272,0.137282133102417
25,289,0.07893776893615723
26,186,0.13680291175842285
27,305,0.08696269989013672
28,156,0.13959360122680664
29,140,0.12734365463256836
30,164,0.13604354858398438
31,139,0.12939667701721191
32,362,0.07904410362243652
33,262,0.13709259033203125
34,202,0.13463068008422852
35,149,0.13461565971374512
36,251,0.12920475006103516
37,135,0.155670166015625
38,254,0.1443164348602295
39,346,0.1384286880493164
40,325,0.13853979110717773
41,151,0.13045048713684082
42,177,0.13271665573120117
43,265,0.12378406524658203
44,341,0.1320338249206543
45,293,0.13014435768127441
46,239,0.13827848434448242
47,344,0.14544105529785156
48,305,0.08856511116027832
49,229,0.13891005516052246
50,216,0.1447298526763916
51,404,0.14282870292663574
52,168,0.14159059524536133
53,356,0.13708019256591797
54,296,0.14860987663269043
55,388,0.13811254501342773
56,123,0.13866233825683594
57,313,0.14379477500915527
58,389,0.14334774017333984
59,324,0.14407086372375488
60,336,0.13439559936523438
61,320,0.15214109420776367
62,373,0.1368389129638672
63,65,0.13115477561950684
64,153,0.12642192840576172
65,350,0.07843351364135742
66,329,0.13564181327819824
67,298,0.13752532005310059
68,280,0.13242197036743164
69,365,0.13931918144226074
70,141,0.13309144973754883
71,340,0.12384510040283203
72,281,0.1308765411376953
73,303,0.1352219581604004
74,138,0.1315765380859375
75,213,0.15688228607177734
76,232,0.08902668952941895
77,328,0.13629412651062012
78,301,0.12810015678405762
79,158,0.16354107856750488
80,323,0.1255502700805664
81,174,0.14317607879638672
82,484,0.14095234870910645
83,209,0.16609835624694824
84,437,0.4541037082672119
85,42,0.12628865242004395
86,348,0.1316540241241455
87,185,0.13401579856872559
88,83,0.13596272468566895
89,181,0.13957667350769043
90,95,0.1386117935180664
91,308,0.12827610969543457
92,183,0.13606047630310059
93,176,0.13086891174316406
94,267,0.1316847801208496
95,225,0.14546751976013184
96,363,0.1297311782836914
97,490,0.13262939453125
98,158,0.08397078514099121
99,283,0.13912105560302734
100,355,0.14513468742370605
101,395,0.13045358657836914
102,10,0.1377573013305664
103,181,0.08556032180786133
104,211,0.13740992546081543
105,211,0.0806422233581543
106,326,0.08553028106689453
107,439,0.13623261451721191
108,185,0.08073043823242188
109,40,0.13782644271850586
110,113,0.14175963401794434
111,415,0.14630603790283203
112,185,0.0838465690612793
113,231,0.1327800750732422
114,316,0.14299702644348145
115,372,0.08725523948669434
116,293,0.08497071266174316
117,235,0.13730239868164062
118,3,0.1561882495880127
119,381,0.1376173496246338
120,189,0.07909774780273438
121,337,0.13929343223571777
122,259,0.13609623908996582
123,126,0.13579702377319336
124,306,0.12525534629821777
125,150,0.14357709884643555
126,338,0.1463329792022705
127,130,0.1443643569946289
128,268,0.12904906272888184
129,95,0.08160066604614258
130,168,0.08388447761535645
131,174,0.0821225643157959
132,420,0.13737010955810547
133,247,0.1347641944885254
134,396,0.13829278945922852
135,406,0.13428330421447754
136,271,0.11967325210571289
137,411,0.15062904357910156
138,89,0.1332402229309082
139,151,0.0810403823852539
140,242,0.13356518745422363
141,241,0.14327692985534668
142,392,0.13871312141418457
143,269,0.13750243186950684
144,224,0.13154053688049316
145,194,0.13785600662231445
146,453,0.13207054138183594
147,438,0.13128924369812012
148,366,0.14315342903137207
149,186,0.07897353172302246
150,322,0.07982182502746582
151,167,0.13656330108642578
152,146,0.14028501510620117
153,396,0.08001255989074707
154,362,0.08618950843811035
155,351,0.13761663436889648
156,195,0.13416814804077148
157,304,0.13179492950439453
158,97,0.12796926498413086
159,156,0.09395718574523926
160,85,0.13080525398254395
161,263,0.13606905937194824
162,125,0.13773250579833984
163,276,0.15669989585876465
164,348,0.08778691291809082
165,119,0.15037131309509277
166,417,0.12448954582214355
167,189,0.08599400520324707
168,257,0.14248347282409668
169,208,0.1472477912902832
170,296,0.08620977401733398
