request_id,file_id,elapsed_time
0,247,0.14271020889282227
1,251,0.1434648036956787
2,246,0.1326427459716797
3,252,0.14592647552490234
4,248,0.13560032844543457
5,250,0.1369936466217041
6,248,0.1294405460357666
7,249,0.13010287284851074
8,245,0.15079259872436523
9,248,0.1262071132659912
10,250,0.13730931282043457
11,248,0.13341021537780762
12,249,0.12499618530273438
13,245,0.12617230415344238
14,251,0.0911102294921875
15,250,0.1382436752319336
16,242,0.13876843452453613
17,251,0.10366296768188477
18,252,0.1376485824584961
19,246,0.13951420783996582
20,251,0.09006285667419434
21,249,0.13703179359436035
22,255,0.13132929801940918
23,254,0.13299822807312012
24,253,0.1425940990447998
25,251,0.09154796600341797
26,255,0.1272132396697998
27,250,0.14722418785095215
28,251,0.09760689735412598
29,249,0.1379380226135254
30,249,0.13549351692199707
31,249,0.13403820991516113
32,241,0.1492464542388916
33,252,0.14772701263427734
34,258,0.17862367630004883
35,256,0.12583065032958984
36,244,0.15683937072753906
37,246,0.12552261352539062
38,255,0.11344385147094727
39,247,0.09935688972473145
40,251,0.0918130874633789
41,251,0.08751487731933594
42,252,0.13314390182495117
43,243,0.17263460159301758
44,248,0.1322612762451172
45,249,0.1252427101135254
46,247,0.10910844802856445
47,248,0.13364815711975098
48,251,0.08875918388366699
49,253,0.1341855525970459
50,248,0.1374988555908203
51,248,0.1421680450439453
52,256,0.12691044807434082
53,248,0.15756797790527344
54,248,0.14139747619628906
55,246,0.13051843643188477
56,250,0.13619351387023926
57,254,0.13025307655334473
58,254,0.1235044002532959
59,250,0.13507318496704102
60,247,0.10091400146484375
61,248,0.13177847862243652
62,248,0.132371187210083
63,245,0.1532759666442871
64,251,0.08426547050476074
65,252,0.13873672485351562
66,256,0.12913227081298828
67,254,0.15468454360961914
68,252,0.16372442245483398
69,248,0.1555798053741455
70,254,0.13170504570007324
71,246,0.12279224395751953
72,244,0.13553094863891602
73,247,0.11876583099365234
74,244,0.1516587734222412
75,251,0.08255529403686523
76,247,0.10157966613769531
77,247,0.07903289794921875
78,245,0.14699435234069824
79,247,0.09684562683105469
80,249,0.13563060760498047
81,250,0.13814854621887207
82,249,0.13013482093811035
83,253,0.13654518127441406
84,248,0.13784003257751465
85,247,0.10611724853515625
86,256,0.12513494491577148
87,253,0.14013385772705078
88,252,0.1451106071472168
89,245,0.11675810813903809
90,250,0.13742733001708984
91,246,0.13448882102966309
92,248,0.16551613807678223
93,247,0.09125423431396484
94,250,0.13610172271728516
95,248,0.14022278785705566
96,247,0.10298442840576172
97,247,0.0834970474243164
98,250,0.13818621635437012
99,248,0.14303874969482422
100,251,0.09606409072875977
101,250,0.14641809463500977
102,244,0.1505296230316162
103,252,0.13425302505493164
104,249,0.1337430477142334
105,248,0.14857888221740723
106,253,0.12186336517333984
107,250,0.13288140296936035
108,254,0.12615609169006348
109,250,0.1375885009765625
110,252,0.12772870063781738
111,252,0.1321554183959961
112,249,0.1396162509918213
113,248,0.13172602653503418
114,245,0.12927007675170898
115,253,0.1279296875
116,250,0.14199042320251465
117,248,0.12122344970703125
118,251,0.09953141212463379
119,248,0.1345672607421875
120,249,0.13184261322021484
121,248,0.12915897369384766
122,249,0.13385844230651855
123,246,0.12120723724365234
124,250,0.13380670547485352
125,248,0.13538861274719238
126,252,0.141005277633667
127,246,0.13567042350769043
128,250,0.15290331840515137
129,249,0.12920832633972168
130,251,0.09507226943969727
131,249,0.12482118606567383
132,248,0.1437065601348877
133,255,0.12217903137207031
134,250,0.12381792068481445
135,251,0.1156015396118164
136,251,0.08964252471923828
137,253,0.14649176597595215
138,247,0.12040138244628906
139,246,0.1485157012939453
140,254,0.1355905532836914
141,253,0.15863394737243652
142,249,0.13194894790649414
143,247,0.1194303035736084
144,249,0.1723482608795166
145,251,0.10328912734985352
146,250,0.14244866371154785
147,247,0.1096348762512207
148,254,0.14291715621948242
149,251,0.1028134822845459
150,249,0.14623045921325684
151,254,0.12418270111083984
152,255,0.12841415405273438
153,246,0.12415242195129395
154,254,0.13056421279907227
155,251,0.10721850395202637
156,251,0.08520293235778809
157,247,0.10446429252624512
158,250,0.1396939754486084
159,248,0.12978124618530273
160,253,0.13147711753845215
161,247,0.10866260528564453
162,243,0.13643836975097656
163,249,0.12511396408081055
164,251,0.09149003028869629
165,252,0.17200732231140137
166,249,0.12752819061279297
167,247,0.10790109634399414
168,250,0.1446077823638916
169,251,0.12575316429138184
170,255,0.12871289253234863
171,249,0.11806631088256836
172,251,0.09949254989624023
173,254,0.14256596565246582
174,252,0.13650941848754883
175,250,0.13390660285949707
176,251,0.09215164184570312
177,249,0.12871551513671875
178,246,0.14239501953125
179,254,0.13947629928588867
180,249,0.12977385520935059
181,247,0.10698127746582031
182,244,0.1470174789428711
183,249,0.14342904090881348
184,250,0.12990164756774902
185,251,0.09404850006103516
186,254,0.13405537605285645
187,252,0.13533616065979004
188,247,0.11782264709472656
189,247,0.08489251136779785
190,248,0.1697399616241455
