filename,n_blocks,cache_hits
CODED_184,10,0
CODED_260,10,0
CODED_222,10,0
CODED_284,10,0
CODED_169,10,0
CODED_244,10,0
CODED_323,10,0
CODED_352,10,0
CODED_280,10,0
CODED_136,10,0
CODED_284,10,1
CODED_222,10,1
CODED_283,10,0
CODED_316,10,0
CODED_282,10,0
CODED_263,10,0
CODED_212,10,0
CODED_225,10,0
CODED_240,10,0
CODED_244,10,1
CODED_280,10,1
CODED_273,10,0
CODED_257,10,0
CODED_250,10,0
CODED_177,10,0
CODED_215,10,0
CODED_289,10,0
CODED_230,10,0
CODED_133,10,0
CODED_326,10,0
CODED_244,10,2
CODED_231,10,0
CODED_251,10,0
CODED_247,10,0
CODED_227,10,0
CODED_169,10,1
CODED_183,10,0
CODED_250,10,1
CODED_318,10,0
CODED_319,10,0
CODED_281,10,0
CODED_175,10,0
CODED_211,10,0
CODED_268,10,0
CODED_215,10,1
CODED_226,10,0
CODED_184,10,1
CODED_230,10,1
CODED_189,10,0
CODED_236,10,0
CODED_232,10,0
CODED_237,10,0
CODED_321,10,0
CODED_263,10,1
CODED_228,10,0
CODED_288,10,0
CODED_158,10,0
CODED_208,10,0
CODED_195,10,0
CODED_259,10,0
CODED_315,10,0
CODED_310,10,0
CODED_187,10,0
CODED_218,10,0
CODED_183,10,1
CODED_182,10,0
CODED_322,10,0
CODED_158,10,1
CODED_251,10,1
CODED_227,10,1
CODED_248,10,0
CODED_250,10,2
CODED_302,10,0
CODED_212,10,1
CODED_153,10,0
CODED_298,10,0
CODED_257,10,1
CODED_274,10,0
CODED_295,10,0
CODED_195,10,1
CODED_330,10,0
CODED_162,10,0
CODED_236,10,1
CODED_231,10,1
CODED_310,10,1
CODED_225,10,1
CODED_246,10,0
CODED_203,10,0
CODED_212,10,2
CODED_237,10,1
CODED_335,10,0
CODED_169,10,2
CODED_234,10,0
CODED_220,10,0
CODED_157,10,0
CODED_264,10,0
CODED_192,10,0
CODED_260,10,1
CODED_248,10,1
CODED_370,10,0
CODED_260,10,2
CODED_186,10,0
CODED_273,10,1
CODED_283,10,1
CODED_233,10,0
CODED_167,10,0
CODED_295,10,1
CODED_196,10,0
CODED_170,10,0
CODED_214,10,0
CODED_340,10,0
CODED_203,10,1
CODED_278,10,0
CODED_166,10,0
CODED_310,10,2
CODED_278,10,1
CODED_215,10,2
CODED_302,10,1
CODED_280,10,2
CODED_132,10,0
CODED_264,10,1
CODED_259,10,1
CODED_321,10,1
CODED_210,10,0
CODED_206,10,0
CODED_243,10,0
CODED_221,10,0
CODED_285,10,0
CODED_229,10,0
