filename,n_blocks,cache_hits
GEN_DEDUP_329,10,0
GEN_DEDUP_106,10,1
GEN_DEDUP_308,10,1
GEN_DEDUP_308,10,10
GEN_DEDUP_184,10,3
GEN_DEDUP_183,10,2
GEN_DEDUP_455,10,0
GEN_DEDUP_317,10,3
GEN_DEDUP_430,10,3
GEN_DEDUP_224,10,2
GEN_DEDUP_80,10,2
GEN_DEDUP_327,10,1
GEN_DEDUP_325,10,3
GEN_DEDUP_287,10,3
GEN_DEDUP_458,10,2
GEN_DEDUP_293,10,5
GEN_DEDUP_343,10,3
GEN_DEDUP_461,10,2
GEN_DEDUP_167,10,9
GEN_DEDUP_441,10,6
GEN_DEDUP_252,10,6
GEN_DEDUP_186,10,2
GEN_DEDUP_398,10,5
GEN_DEDUP_311,10,4
GEN_DEDUP_178,10,3
GEN_DEDUP_271,10,5
GEN_DEDUP_53,10,4
GEN_DEDUP_194,10,5
GEN_DEDUP_315,10,6
GEN_DEDUP_329,10,10
GEN_DEDUP_212,10,3
GEN_DEDUP_241,10,6
GEN_DEDUP_330,10,6
GEN_DEDUP_153,10,6
GEN_DEDUP_415,10,5
GEN_DEDUP_446,10,5
GEN_DEDUP_6,10,4
GEN_DEDUP_251,10,5
GEN_DEDUP_440,10,6
GEN_DEDUP_55,10,6
GEN_DEDUP_149,10,8
GEN_DEDUP_251,10,10
GEN_DEDUP_365,10,10
GEN_DEDUP_87,10,6
GEN_DEDUP_401,10,8
GEN_DEDUP_464,10,6
GEN_DEDUP_70,10,6
GEN_DEDUP_169,10,6
GEN_DEDUP_24,10,9
GEN_DEDUP_365,10,10
GEN_DEDUP_42,10,7
GEN_DEDUP_415,10,10
GEN_DEDUP_352,10,7
GEN_DEDUP_15,10,7
GEN_DEDUP_253,10,7
GEN_DEDUP_17,10,4
GEN_DEDUP_187,10,5
GEN_DEDUP_271,10,10
GEN_DEDUP_429,10,6
GEN_DEDUP_367,10,7
GEN_DEDUP_250,10,8
GEN_DEDUP_166,10,6
GEN_DEDUP_204,10,7
GEN_DEDUP_221,10,5
GEN_DEDUP_354,10,7
GEN_DEDUP_85,10,6
GEN_DEDUP_403,10,10
GEN_DEDUP_283,10,7
GEN_DEDUP_8,10,9
GEN_DEDUP_60,10,8
GEN_DEDUP_434,10,9
GEN_DEDUP_243,10,8
GEN_DEDUP_317,10,10
GEN_DEDUP_133,10,8
GEN_DEDUP_290,10,10
GEN_DEDUP_256,10,9
GEN_DEDUP_282,10,8
GEN_DEDUP_95,10,9
GEN_DEDUP_157,10,10
GEN_DEDUP_495,10,7
GEN_DEDUP_388,10,7
GEN_DEDUP_340,10,8
GEN_DEDUP_328,10,7
GEN_DEDUP_280,10,10
GEN_DEDUP_308,10,10
GEN_DEDUP_287,10,10
GEN_DEDUP_330,10,10
GEN_DEDUP_488,10,9
GEN_DEDUP_342,10,7
GEN_DEDUP_141,10,5
GEN_DEDUP_483,10,9
GEN_DEDUP_372,10,9
GEN_DEDUP_301,10,7
GEN_DEDUP_205,10,7
GEN_DEDUP_159,10,8
GEN_DEDUP_347,10,8
GEN_DEDUP_134,10,8
GEN_DEDUP_296,10,8
GEN_DEDUP_243,10,10
GEN_DEDUP_358,10,10
GEN_DEDUP_252,10,10
GEN_DEDUP_31,10,9
GEN_DEDUP_45,10,10
GEN_DEDUP_57,10,9
GEN_DEDUP_316,10,6
GEN_DEDUP_366,10,10
GEN_DEDUP_117,10,8
GEN_DEDUP_222,10,8
GEN_DEDUP_275,10,8
GEN_DEDUP_111,10,8
GEN_DEDUP_231,10,6
GEN_DEDUP_89,10,8
GEN_DEDUP_368,10,9
GEN_DEDUP_200,10,9
GEN_DEDUP_187,10,10
GEN_DEDUP_344,10,8
GEN_DEDUP_313,10,10
GEN_DEDUP_161,10,8
GEN_DEDUP_193,10,8
GEN_DEDUP_380,10,9
GEN_DEDUP_201,10,9
GEN_DEDUP_347,10,10
GEN_DEDUP_130,10,10
GEN_DEDUP_325,10,10
GEN_DEDUP_336,10,7
GEN_DEDUP_486,10,10
GEN_DEDUP_482,10,8
GEN_DEDUP_363,10,9
GEN_DEDUP_130,10,10
GEN_DEDUP_472,10,9
GEN_DEDUP_353,10,9
GEN_DEDUP_0,10,9
GEN_DEDUP_133,10,10
GEN_DEDUP_54,10,10
GEN_DEDUP_350,10,8
GEN_DEDUP_321,10,7
GEN_DEDUP_385,10,10
GEN_DEDUP_418,10,8
GEN_DEDUP_144,10,9
GEN_DEDUP_435,10,4
GEN_DEDUP_227,10,9
GEN_DEDUP_75,10,9
GEN_DEDUP_171,10,10
GEN_DEDUP_157,10,10
GEN_DEDUP_455,10,10
GEN_DEDUP_492,10,9
GEN_DEDUP_181,10,10
GEN_DEDUP_321,10,10
GEN_DEDUP_116,10,10
GEN_DEDUP_339,10,8
GEN_DEDUP_121,10,10
GEN_DEDUP_336,10,10
GEN_DEDUP_322,10,9
GEN_DEDUP_265,10,9
GEN_DEDUP_76,10,7
GEN_DEDUP_50,10,9
GEN_DEDUP_157,10,10
GEN_DEDUP_99,10,5
GEN_DEDUP_195,10,9
GEN_DEDUP_147,10,10
GEN_DEDUP_317,10,10
GEN_DEDUP_277,10,9
GEN_DEDUP_380,10,10
GEN_DEDUP_218,10,9
GEN_DEDUP_300,10,8
GEN_DEDUP_376,10,10
GEN_DEDUP_65,10,9
GEN_DEDUP_179,10,8
GEN_DEDUP_244,10,6
GEN_DEDUP_365,10,10
GEN_DEDUP_153,10,10
GEN_DEDUP_425,10,10
GEN_DEDUP_355,10,9
GEN_DEDUP_134,10,10
GEN_DEDUP_308,10,10
GEN_DEDUP_151,10,9
GEN_DEDUP_55,10,10
GEN_DEDUP_359,10,10
GEN_DEDUP_292,10,7
GEN_DEDUP_10,10,10
GEN_DEDUP_441,10,10
GEN_DEDUP_216,10,9
GEN_DEDUP_304,10,9
GEN_DEDUP_75,10,10
GEN_DEDUP_201,10,10
GEN_DEDUP_364,10,8
GEN_DEDUP_296,10,10
GEN_DEDUP_498,10,10
GEN_DEDUP_141,10,10
GEN_DEDUP_399,10,10
GEN_DEDUP_385,10,10
GEN_DEDUP_55,10,10
GEN_DEDUP_188,10,9
GEN_DEDUP_399,10,10
GEN_DEDUP_297,10,7
GEN_DEDUP_235,10,9
GEN_DEDUP_263,10,9
GEN_DEDUP_409,10,10
GEN_DEDUP_180,10,9
GEN_DEDUP_393,10,10
GEN_DEDUP_433,10,10
GEN_DEDUP_155,10,9
GEN_DEDUP_59,10,8
GEN_DEDUP_18,10,9
GEN_DEDUP_308,10,10
GEN_DEDUP_94,10,10
GEN_DEDUP_83,10,8
GEN_DEDUP_112,10,10
GEN_DEDUP_286,10,7
GEN_DEDUP_103,10,10
GEN_DEDUP_192,10,8
GEN_DEDUP_435,10,10
GEN_DEDUP_242,10,10
GEN_DEDUP_310,10,10
GEN_DEDUP_350,10,10
GEN_DEDUP_74,10,10
GEN_DEDUP_415,10,10
GEN_DEDUP_393,10,10
GEN_DEDUP_494,10,9
GEN_DEDUP_332,10,10
GEN_DEDUP_198,10,10
GEN_DEDUP_340,10,10
GEN_DEDUP_208,10,9
GEN_DEDUP_342,10,10
GEN_DEDUP_93,10,9
GEN_DEDUP_469,10,10
GEN_DEDUP_176,10,9
GEN_DEDUP_315,10,10
GEN_DEDUP_309,10,10
GEN_DEDUP_294,10,8
GEN_DEDUP_336,10,10
GEN_DEDUP_387,10,10
GEN_DEDUP_498,10,10
GEN_DEDUP_382,10,10
GEN_DEDUP_422,10,9
GEN_DEDUP_387,10,10
GEN_DEDUP_221,10,10
GEN_DEDUP_228,10,10
GEN_DEDUP_452,10,10
GEN_DEDUP_215,10,9
GEN_DEDUP_478,10,10
GEN_DEDUP_494,10,10
GEN_DEDUP_466,10,9
GEN_DEDUP_458,10,10
GEN_DEDUP_263,10,10
GEN_DEDUP_65,10,10
GEN_DEDUP_129,10,8
GEN_DEDUP_201,10,10
GEN_DEDUP_209,10,9
GEN_DEDUP_308,10,10
GEN_DEDUP_379,10,10
GEN_DEDUP_487,10,9
GEN_DEDUP_49,10,9
GEN_DEDUP_377,10,10
GEN_DEDUP_193,10,10
GEN_DEDUP_161,10,10
GEN_DEDUP_267,10,7
GEN_DEDUP_385,10,10
GEN_DEDUP_284,10,9
GEN_DEDUP_278,10,10
GEN_DEDUP_337,10,9
GEN_DEDUP_349,10,9
GEN_DEDUP_183,10,10
GEN_DEDUP_413,10,10
GEN_DEDUP_358,10,10
GEN_DEDUP_194,10,10
GEN_DEDUP_183,10,10
GEN_DEDUP_381,10,9
GEN_DEDUP_87,10,10
GEN_DEDUP_279,10,8
GEN_DEDUP_19,10,9
GEN_DEDUP_285,10,9
GEN_DEDUP_199,10,10
GEN_DEDUP_421,10,10
GEN_DEDUP_317,10,10
GEN_DEDUP_91,10,9
GEN_DEDUP_158,10,9
GEN_DEDUP_9,10,9
GEN_DEDUP_119,10,9
GEN_DEDUP_435,10,10
GEN_DEDUP_273,10,9
