filename,chunk,inCache
DEDUP_SD5000_466,2d15b9765cd922d846e498ef568dc317,0
DEDUP_SD5000_466,bee43051035ed5935b45c807a38e27f2,0
DEDUP_SD5000_466,94525a6bf9d9481f0d37385714ed0cbe,0
DEDUP_SD5000_466,ed1a672233843d06b05a9407110643fd,0
DEDUP_SD5000_466,c1fd86a6fec819775212bc196c71efbe,0
DEDUP_SD5000_466,8a937d194a227de363e065c38f6e904a,0
DEDUP_SD5000_466,1ea988b6ec0067e6602bc1674fdaa42b,0
DEDUP_SD5000_466,d3dff319491933eec41355470118e7f9,0
DEDUP_SD5000_466,7b950332903c0a02f47ed31e2e884f1e,0
DEDUP_SD5000_466,a4383cc43714db80c68f5635b6be2462,0
DEDUP_SD5000_223,cbc75163132a8a9e9c6cbd4a924944ed,0
DEDUP_SD5000_223,5eaecb7b4cc6467a3d983835f4fab8c0,0
DEDUP_SD5000_223,de18f11670d641b5fabe2525473ef20d,0
DEDUP_SD5000_223,a195579e606d229affde8445b22335f7,0
DEDUP_SD5000_223,018fa55a8a25ce30dfd33ff46cd302a0,0
DEDUP_SD5000_223,2d2a2b5aecd5c985c9b0b4657ad52349,0
DEDUP_SD5000_223,c61bb6c297eb36e8b45b851af5638f8b,0
DEDUP_SD5000_223,ad59478e277c24d2376ecb6aa164565e,0
DEDUP_SD5000_223,63b293fabc64f9313a6dc6b2a0562b78,0
DEDUP_SD5000_223,00945eb1015ca897730fb3b7858692f7,0
DEDUP_SD5000_190,805c119aecc036eb573e309fddb47405,0
DEDUP_SD5000_190,f4c1a1081e958a18dc1a71588786983b,0
DEDUP_SD5000_190,41c04dca1c094c16a171ec41411d939c,0
DEDUP_SD5000_190,c3f8b81211ea69c066c007c18456c926,0
DEDUP_SD5000_190,e82ce94fcf3a9990611140a2344bccd0,0
DEDUP_SD5000_190,3df99c5c19abf7748df523ff5c48fd8d,0
DEDUP_SD5000_190,b7913287b622d83c58126c1494c27478,0
DEDUP_SD5000_190,049bdacefc659ffdd248d4b9d17cc7df,0
DEDUP_SD5000_190,fc9118494c18cb64fafb64201a8d5332,0
DEDUP_SD5000_190,36728fab5868b189fa12bd9c771a3f17,0
DEDUP_SD5000_209,e5862802fdbb28a3f1b16655c0441634,0
DEDUP_SD5000_209,038194136c4d5d71bc55c6a78809b007,0
DEDUP_SD5000_209,1722a74f14ddb07da2208d0acd07f752,0
DEDUP_SD5000_209,bc1c518d6615b9f76b6fcd6243467fc5,0
DEDUP_SD5000_209,5ec3f1e6c454f84e65b077b9afbca0d8,0
DEDUP_SD5000_209,2737d04c060dbb92c436117290c0c153,0
DEDUP_SD5000_209,70b20203ba294fc38bdd0733c4af6727,0
DEDUP_SD5000_209,bd335552e0c2703606b224d7e9fcc009,0
DEDUP_SD5000_209,4e190acd8bc6286a94dea45195235c8f,0
DEDUP_SD5000_209,53ebb0684a4379f008c446923f7e17b1,0
DEDUP_SD5000_360,02197a227cfea0c7ba8696e833c49947,0
DEDUP_SD5000_360,5d6c43761ded2cb6387acd780ed8c4ab,0
DEDUP_SD5000_360,e55a979f03c44d4aca982203f0ca51cf,0
DEDUP_SD5000_360,38428779a0ed87143754cd013a6c5d56,0
DEDUP_SD5000_360,702f93d41f37ac54d9d94e9b7bf65d82,0
DEDUP_SD5000_360,207193e587b086faa4586e00319e08d2,0
DEDUP_SD5000_360,6735ba462a61620e9fc38e90b5bee844,0
DEDUP_SD5000_360,75210e4365f858fca24056d86180b598,0
DEDUP_SD5000_360,aad5e0add610565e3399292a28eda47c,0
DEDUP_SD5000_360,93029da6d17dce80a9e46b5f5a6b2d6e,0
DEDUP_SD5000_90,bb231f92dd147fb5e74fa57fa95c3190,0
DEDUP_SD5000_90,7ddee7ccdd77a2a3ad8bd91ea8dde821,0
DEDUP_SD5000_90,302a6153b696fc5f126ef446264dbebc,0
DEDUP_SD5000_90,8bae197fb4d6197777ea6372b2d8f8bf,0
DEDUP_SD5000_90,c3ff361a040e1425ac96baee545d741e,0
DEDUP_SD5000_90,d4685910b3c8cfbbe2456b40c94be21d,0
DEDUP_SD5000_90,77baabe476608acc1bd4f5eb696dbf3a,0
DEDUP_SD5000_90,4f169366d986126c04347d8d9bce72e5,0
DEDUP_SD5000_90,e16b123263d828d6daca21a69149e28e,0
DEDUP_SD5000_90,9f743e18c8b7a242717cda4b3ef82546,0
DEDUP_SD5000_465,274d4f535945408fc78db8e45ab99a32,0
DEDUP_SD5000_465,06d5dede60b4e0281b51231394e44d69,0
DEDUP_SD5000_465,804ecc858bec71b971620a55970653d6,0
DEDUP_SD5000_465,50840ab21c9028ee2bd03f2e785c047a,0
DEDUP_SD5000_465,3385f35c7719995cc692356e5ace58ce,0
DEDUP_SD5000_465,bebd287df28c7e00adec3cc7ad107d30,0
DEDUP_SD5000_465,ce1a700e2945e4dc5fa920ad26a37bdf,0
DEDUP_SD5000_465,ad0bb2b96f93d7f990138fa3d4618dc6,0
DEDUP_SD5000_465,d8a6880f4f34ed9db063b1e29a5745ef,0
DEDUP_SD5000_465,af25426257585a502c408745851fbbcc,0
DEDUP_SD5000_68,5c996fddceb90833594f44646b4d8b8e,0
DEDUP_SD5000_68,4a93b5458ca1540cbc6e4fdb65bdc689,0
DEDUP_SD5000_68,0c284697c082f6bd024e29e143c0f4c3,0
DEDUP_SD5000_68,af4c059ec696b32efaef2ce4fdf4bdb3,0
DEDUP_SD5000_68,a2b633950ff33e9575ccf4958d0acf2a,0
DEDUP_SD5000_68,7b3f35eb97cbab93a4f49c832088a503,0
DEDUP_SD5000_68,824defdcd7427b54a83128fca9eb9396,0
DEDUP_SD5000_68,91ed4f87f42451c4b01a652de6766d0f,0
DEDUP_SD5000_68,2c9494d33163e0dfa2f9bbde4757c3df,0
DEDUP_SD5000_68,f647215a364e2c79c0afd23a058df33f,0
DEDUP_SD5000_755,78aa4cb5240a95c4f789caa1f53acc85,0
DEDUP_SD5000_755,88ed7bef77ee34996fee771be67bd1ef,0
DEDUP_SD5000_755,a4b2f56aebee0d0c5e391571414ef9ab,0
DEDUP_SD5000_755,ec9236ab01182662bc7c86ed32292a93,0
DEDUP_SD5000_755,42f3c91f5af9da064ee6c43adeb2426d,0
DEDUP_SD5000_755,80f5adb7550d058f51bb2c401f3c54a9,0
DEDUP_SD5000_755,8e4c4cfb668ced894ccf7786ad3ecd62,0
DEDUP_SD5000_755,d13300950a82cee8c3e9bbe6167dc3c4,0
DEDUP_SD5000_755,dc804874d4594fc8536b14dae6d92ec0,0
DEDUP_SD5000_755,17623663572a6d71d80b2d82d8360689,0
