filename,n_blocks,cache_hits
file_253,10,1
file_251,10,1
file_195,10,5
file_337,10,4
file_276,10,5
file_241,10,9
file_270,10,6
file_326,10,6
file_310,10,5
file_362,10,9
file_232,10,8
file_228,10,10
file_339,10,10
file_294,10,8
file_277,10,6
file_365,10,8
file_344,10,10
file_137,10,10
file_299,10,9
file_187,10,6
file_220,10,7
file_228,10,10
file_147,10,8
file_267,10,8
file_293,10,10
file_154,10,10
file_221,10,7
file_170,10,9
file_212,10,10
file_175,10,9
file_209,10,10
file_262,10,8
file_259,10,7
file_299,10,9
file_189,10,10
file_242,10,10
file_250,10,9
file_171,10,8
file_219,10,8
file_191,10,8
file_287,10,9
file_133,10,9
file_221,10,8
file_310,10,10
file_238,10,9
file_266,10,7
file_158,10,8
file_302,10,8
file_133,10,10
file_179,10,8
file_247,10,8
file_224,10,8
file_246,10,10
file_261,10,8
file_233,10,6
file_139,10,8
file_158,10,9
file_306,10,10
file_382,10,8
file_233,10,8
file_235,10,10
file_244,10,6
file_326,10,9
file_193,10,9
file_259,10,10
file_364,10,9
file_306,10,10
file_258,10,9
file_337,10,10
file_279,10,8
file_333,10,9
file_277,10,9
file_272,10,7
file_231,10,9
file_226,10,8
file_245,10,6
file_368,10,9
file_347,10,9
file_194,10,7
file_236,10,9
file_242,10,9
file_244,10,9
file_228,10,10
file_278,10,10
file_245,10,10
file_272,10,8
file_50,10,8
file_217,10,7
file_232,10,10
file_145,10,9
file_221,10,8
file_138,10,7
file_278,10,9
file_149,10,8
file_165,10,10
file_372,10,7
file_258,10,10
file_145,10,8
file_230,10,7
file_323,10,9
file_332,10,10
file_276,10,9
file_261,10,9
file_336,10,9
file_183,10,8
file_248,10,6
file_249,10,8
file_234,10,10
file_354,10,9
file_328,10,8
file_196,10,10
file_247,10,7
file_184,10,10
file_234,10,10
file_345,10,7
file_213,10,8
file_240,10,9
file_346,10,8
file_221,10,8
file_207,10,8
file_281,10,9
file_261,10,9
file_152,10,10
file_239,10,8
file_262,10,9
file_246,10,10
file_220,10,7
file_315,10,10
file_248,10,9
file_230,10,7
file_248,10,10
file_339,10,9
file_299,10,9
file_311,10,10
file_169,10,8
file_204,10,10
file_263,10,7
file_244,10,5
file_253,10,6
file_306,10,10
file_295,10,9
file_230,10,8
file_189,10,10
file_257,10,10
file_209,10,9
file_196,10,10
file_245,10,10
file_286,10,7
file_189,10,10
file_270,10,10
file_275,10,10
file_305,10,10
file_225,10,8
file_211,10,8
file_259,10,9
file_221,10,8
file_205,10,5
file_455,10,9
file_131,10,9
file_231,10,9
file_340,10,10
file_172,10,10
file_259,10,10
file_259,10,10
file_267,10,9
file_319,10,8
file_249,10,8
file_250,10,10
file_282,10,9
file_189,10,10
file_249,10,10
file_251,10,8
file_112,10,10
file_177,10,10
file_312,10,8
file_245,10,8
file_273,10,8
file_361,10,9
file_258,10,8
file_315,10,10
file_203,10,8
file_416,10,9
file_271,10,8
file_198,10,9
file_355,10,10
file_274,10,9
file_326,10,10
file_259,10,8
file_327,10,9
file_172,10,10
file_239,10,8
file_170,10,10
file_283,10,9
file_178,10,9
file_192,10,7
file_205,10,8
file_249,10,9
file_273,10,8
file_206,10,7
file_227,10,9
file_193,10,10
file_261,10,10
file_370,10,10
file_372,10,7
file_119,10,9
file_258,10,8
file_237,10,6
file_355,10,10
file_359,10,8
file_261,10,9
file_330,10,8
file_233,10,9
file_414,10,9
file_192,10,9
file_323,10,10
file_374,10,9
file_161,10,10
file_264,10,8
file_315,10,9
file_180,10,7
file_233,10,9
file_187,10,5
file_259,10,9
file_228,10,10
file_199,10,8
file_205,10,7
file_243,10,9
file_300,10,9
file_191,10,10
