request_id,file_id,elapsed_time
0,216,0.14100027084350586
1,343,0.13768911361694336
2,228,0.13415741920471191
3,364,0.1340792179107666
4,285,0.14288878440856934
5,232,0.15004324913024902
6,199,0.13287734985351562
7,267,0.13404035568237305
8,182,0.1442277431488037
9,310,0.1312847137451172
10,275,0.138930082321167
11,225,0.14443612098693848
12,255,0.15280580520629883
13,284,0.18866229057312012
14,335,0.1530008316040039
15,342,0.13167643547058105
16,305,0.13510727882385254
17,273,0.13983631134033203
18,217,0.1507399082183838
19,191,0.15244245529174805
20,339,0.14533138275146484
21,274,0.40337300300598145
22,154,0.2242434024810791
23,381,0.1853487491607666
24,336,0.13580632209777832
25,276,0.1300210952758789
26,216,0.07991456985473633
27,235,0.14325451850891113
28,152,0.1705777645111084
29,188,0.14290380477905273
30,217,0.0805363655090332
31,244,0.14749383926391602
32,175,0.13512539863586426
33,149,0.132218599319458
34,177,0.13610243797302246
35,199,0.07600164413452148
36,350,0.13199925422668457
37,262,0.14340686798095703
38,225,0.08043551445007324
39,192,0.1471998691558838
40,240,0.13393735885620117
41,275,0.07703399658203125
42,192,0.08452916145324707
43,144,0.14917349815368652
44,321,0.1241309642791748
45,337,0.1280050277709961
46,200,0.12585210800170898
47,302,0.1395432949066162
48,126,0.15768814086914062
49,238,0.13923001289367676
50,279,0.13632464408874512
51,279,0.08325815200805664
52,277,0.1448829174041748
53,257,0.15076923370361328
54,109,0.14366531372070312
55,286,0.13901615142822266
56,197,0.13587284088134766
57,200,0.07816004753112793
58,335,0.08155965805053711
59,296,0.1381676197052002
60,286,0.08283472061157227
61,278,0.14410758018493652
62,215,0.14476561546325684
63,273,0.08210349082946777
64,305,0.08098793029785156
65,312,0.13901329040527344
66,206,0.1372060775756836
67,200,0.0851442813873291
68,218,0.14171147346496582
69,278,0.16541528701782227
70,271,0.1373579502105713
71,220,0.1462383270263672
72,367,0.14415383338928223
73,263,0.5286672115325928
74,273,0.08545255661010742
75,252,0.12749028205871582
76,236,0.13276410102844238
77,281,0.13673710823059082
78,227,0.13283658027648926
79,247,0.13338112831115723
80,244,0.0930333137512207
81,416,0.15036940574645996
82,148,0.14795351028442383
83,228,0.08650875091552734
