filename,n_blocks,cache_hits
GEN_DEDUP_492,10,0
GEN_DEDUP_392,10,0
GEN_DEDUP_241,10,0
GEN_DEDUP_210,10,1
GEN_DEDUP_156,10,0
GEN_DEDUP_310,10,0
GEN_DEDUP_274,10,1
GEN_DEDUP_181,10,0
GEN_DEDUP_320,10,0
GEN_DEDUP_100,10,0
GEN_DEDUP_122,10,0
GEN_DEDUP_358,10,0
GEN_DEDUP_306,10,0
GEN_DEDUP_31,10,0
GEN_DEDUP_235,10,0
GEN_DEDUP_253,10,0
GEN_DEDUP_219,10,0
GEN_DEDUP_203,10,1
GEN_DEDUP_218,10,0
GEN_DEDUP_213,10,0
GEN_DEDUP_238,10,0
GEN_DEDUP_202,10,2
GEN_DEDUP_110,10,0
GEN_DEDUP_353,10,1
GEN_DEDUP_311,10,0
GEN_DEDUP_370,10,0
GEN_DEDUP_205,10,0
GEN_DEDUP_594,10,1
GEN_DEDUP_331,10,1
GEN_DEDUP_118,10,0
GEN_DEDUP_238,10,10
GEN_DEDUP_216,10,1
GEN_DEDUP_127,10,0
GEN_DEDUP_237,10,1
GEN_DEDUP_307,10,0
GEN_DEDUP_367,10,1
GEN_DEDUP_247,10,2
GEN_DEDUP_76,10,1
GEN_DEDUP_115,10,1
GEN_DEDUP_225,10,0
GEN_DEDUP_340,10,1
GEN_DEDUP_191,10,2
GEN_DEDUP_506,10,1
GEN_DEDUP_368,10,0
GEN_DEDUP_69,10,0
GEN_DEDUP_262,10,0
GEN_DEDUP_325,10,1
GEN_DEDUP_224,10,2
GEN_DEDUP_173,10,0
GEN_DEDUP_404,10,3
GEN_DEDUP_312,10,3
GEN_DEDUP_253,10,10
GEN_DEDUP_212,10,2
GEN_DEDUP_345,10,1
GEN_DEDUP_390,10,1
GEN_DEDUP_198,10,1
GEN_DEDUP_328,10,2
GEN_DEDUP_193,10,1
GEN_DEDUP_289,10,1
GEN_DEDUP_110,10,10
GEN_DEDUP_239,10,1
GEN_DEDUP_257,10,0
GEN_DEDUP_232,10,1
GEN_DEDUP_132,10,1
GEN_DEDUP_63,10,0
GEN_DEDUP_22,10,1
GEN_DEDUP_412,10,1
GEN_DEDUP_164,10,3
GEN_DEDUP_98,10,0
GEN_DEDUP_155,10,2
GEN_DEDUP_253,10,10
GEN_DEDUP_220,10,1
GEN_DEDUP_337,10,2
GEN_DEDUP_376,10,2
GEN_DEDUP_313,10,2
GEN_DEDUP_247,10,10
GEN_DEDUP_340,10,10
GEN_DEDUP_505,10,2
GEN_DEDUP_417,10,0
GEN_DEDUP_169,10,1
GEN_DEDUP_168,10,1
GEN_DEDUP_194,10,1
GEN_DEDUP_210,10,10
GEN_DEDUP_161,10,3
GEN_DEDUP_225,10,10
GEN_DEDUP_26,10,2
GEN_DEDUP_365,10,0
GEN_DEDUP_248,10,2
GEN_DEDUP_498,10,0
GEN_DEDUP_147,10,3
GEN_DEDUP_444,10,1
GEN_DEDUP_432,10,3
GEN_DEDUP_212,10,10
GEN_DEDUP_180,10,0
