filename,n_blocks,cache_hits
GEN_DEDUP_132,10,0
GEN_DEDUP_290,10,0
GEN_DEDUP_489,10,0
GEN_DEDUP_277,10,0
GEN_DEDUP_303,10,0
GEN_DEDUP_186,10,0
GEN_DEDUP_394,10,0
GEN_DEDUP_226,10,1
GEN_DEDUP_313,10,0
GEN_DEDUP_173,10,0
GEN_DEDUP_439,10,0
GEN_DEDUP_269,10,0
GEN_DEDUP_229,10,0
GEN_DEDUP_330,10,1
GEN_DEDUP_322,10,0
GEN_DEDUP_166,10,1
GEN_DEDUP_235,10,1
GEN_DEDUP_377,10,0
GEN_DEDUP_326,10,1
GEN_DEDUP_188,10,0
GEN_DEDUP_374,10,0
GEN_DEDUP_319,10,1
GEN_DEDUP_147,10,1
GEN_DEDUP_233,10,1
GEN_DEDUP_239,10,0
GEN_DEDUP_273,10,1
GEN_DEDUP_195,10,0
GEN_DEDUP_314,10,0
GEN_DEDUP_240,10,1
GEN_DEDUP_303,10,10
GEN_DEDUP_336,10,2
GEN_DEDUP_248,10,1
GEN_DEDUP_305,10,0
GEN_DEDUP_189,10,0
GEN_DEDUP_273,10,10
GEN_DEDUP_271,10,1
GEN_DEDUP_338,10,2
GEN_DEDUP_97,10,1
GEN_DEDUP_393,10,2
GEN_DEDUP_316,10,1
GEN_DEDUP_289,10,1
GEN_DEDUP_312,10,4
GEN_DEDUP_211,10,2
GEN_DEDUP_409,10,0
GEN_DEDUP_172,10,3
GEN_DEDUP_263,10,0
GEN_DEDUP_420,10,1
GEN_DEDUP_210,10,1
GEN_DEDUP_252,10,2
GEN_DEDUP_192,10,2
GEN_DEDUP_122,10,1
GEN_DEDUP_195,10,10
GEN_DEDUP_184,10,2
GEN_DEDUP_356,10,3
GEN_DEDUP_292,10,1
GEN_DEDUP_342,10,1
GEN_DEDUP_261,10,2
GEN_DEDUP_336,10,10
GEN_DEDUP_197,10,2
GEN_DEDUP_246,10,2
GEN_DEDUP_296,10,1
GEN_DEDUP_154,10,2
GEN_DEDUP_269,10,10
GEN_DEDUP_271,10,10
GEN_DEDUP_291,10,2
GEN_DEDUP_328,10,0
GEN_DEDUP_180,10,1
GEN_DEDUP_243,10,1
GEN_DEDUP_361,10,1
GEN_DEDUP_398,10,1
GEN_DEDUP_306,10,3
GEN_DEDUP_254,10,2
GEN_DEDUP_385,10,1
GEN_DEDUP_225,10,0
GEN_DEDUP_203,10,1
GEN_DEDUP_220,10,2
GEN_DEDUP_208,10,0
GEN_DEDUP_161,10,2
GEN_DEDUP_209,10,0
GEN_DEDUP_318,10,0
GEN_DEDUP_295,10,1
GEN_DEDUP_205,10,1
GEN_DEDUP_301,10,0
GEN_DEDUP_188,10,10
GEN_DEDUP_277,10,10
GEN_DEDUP_443,10,1
GEN_DEDUP_323,10,1
GEN_DEDUP_61,10,0
GEN_DEDUP_212,10,0
GEN_DEDUP_274,10,2
GEN_DEDUP_335,10,0
GEN_DEDUP_227,10,0
GEN_DEDUP_189,10,10
GEN_DEDUP_172,10,10
GEN_DEDUP_183,10,3
GEN_DEDUP_454,10,2
GEN_DEDUP_107,10,1
GEN_DEDUP_402,10,0
GEN_DEDUP_243,10,10
GEN_DEDUP_389,10,2
GEN_DEDUP_126,10,2
GEN_DEDUP_255,10,0
GEN_DEDUP_169,10,2
GEN_DEDUP_398,10,10
GEN_DEDUP_225,10,10
GEN_DEDUP_195,10,10
GEN_DEDUP_246,10,10
GEN_DEDUP_247,10,0
GEN_DEDUP_97,10,10
GEN_DEDUP_201,10,2
GEN_DEDUP_228,10,1
GEN_DEDUP_126,10,10
GEN_DEDUP_290,10,10
GEN_DEDUP_95,10,2
GEN_DEDUP_68,10,0
GEN_DEDUP_42,10,2
GEN_DEDUP_227,10,10
GEN_DEDUP_183,10,10
GEN_DEDUP_328,10,10
GEN_DEDUP_335,10,10
